"JJJ","CTY","RIQ","Val"
"jsfnt","ZAF","ARA",549.59999593099
"jsfnt","ZAF","YLD",1.4022622543301
"jsfnt","ZMB","QS",66.6666666681236
"jsfnt","ZMB","QD",66.6666666681236
"jsfnt","ZMB","QC",66.6666666681236
"jsfnt","ZMB","ARA",130.598259213512
"jsfnt","ZMB","YLD",0.510471326873751
"jsfnt","ZWE","QS",11.9180001929504
"jsfnt","ZWE","QD",11.9180001929504
"jsfnt","ZWE","QC",11.9180001929504
"jsfnt","ZWE","ARA",25.0819526859588
"jsfnt","ZWE","YLD",0.475162374404058
"jsfol","AFG","QS",6.75029497782993
"jsfol","AFG","QD",48.9844556010429
"jsfol","AFG","QF",48.9844556010429
"jsfol","AFG","QM",42.234160623213
"jsfol","AFG","QN",-42.234160623213
"jsfol","AGO","QS",4.00006897208839
"jsfol","AGO","QD",6.99978877307554
"jsfol","AGO","QF",6.99978877307554
"jsfol","AGO","QM",2.99971980098715
"jsfol","AGO","QN",-2.99971980098715
"jsfol","ALB","QS",3.00003467259499
"jsfol","ALB","QD",20.4981430909035
"jsfol","ALB","QF",10.9995338464668
"jsfol","ALB","QOth",9.49860924443672
"jsfol","ALB","QM",17.4981084183085
"jsfol","ALB","QN",-17.4981084183085
"jsfol","ARG","QS",1320.21031936086
"jsfol","ARG","QD",789.162348514172
"jsfol","ARG","QF",524.138621182043
"jsfol","ARG","QOth",236.027368069499
"jsfol","ARG","QL",28.9963592626296
"jsfol","ARG","QE",493.406291976395
"jsfol","ARG","QN",493.406291976395
"jsfol","ARG","QST",37.6416788702906
"jsfol","ARM","QD",26.663271367143
"jsfol","ARM","QF",21.997122582706
"jsfol","ARM","QOth",4.66614878443699
"jsfol","ARM","QM",26.663271367143
"jsfol","ARM","QN",-26.663271367143
"jsfol","AUS","QS",11.0003829717723
"jsfol","AUS","QD",72.6229365073007
"jsfol","AUS","QF",14.3326830903044
"jsfol","AUS","QOth",58.2902534169964
"jsfol","AUS","QM",61.6225535355284
"jsfol","AUS","QN",-61.6225535355284
"jsfol","AUT","QS",72.3613795399133
"jsfol","AUT","QD",80.9701771211468
"jsfol","AUT","QF",45.9886573946624
"jsfol","AUT","QW",6.33247328707184
"jsfol","AUT","QOth",28.6490464394126
"jsfol","AUT","QM",8.60879758123348
"jsfol","AUT","QN",-8.60879758123348
"jsfol","AZE","QS",44.340216392019
"jsfol","AZE","QD",86.9582339377954
"jsfol","AZE","QF",35.3289612352664
"jsfol","AZE","QOth",51.629272702529
"jsfol","AZE","QM",42.6180175457764
"jsfol","AZE","QN",-42.6180175457764
"jsfol","BDI","QD",0.999994985452595
"jsfol","BDI","QF",0.999994985452595
"jsfol","BDI","QM",0.999994985452595
"jsfol","BDI","QN",-0.999994985452595
"jsfol","BGD","QD",4.99983397772309
"jsfol","BGD","QF",4.99983397772309
"jsfol","BGD","QM",4.99983397772309
"jsfol","BGD","QN",-4.99983397772309
"jsfol","BGR","QS",696.120508489782
"jsfol","BGR","QD",141.247453061144
"jsfol","BGR","QF",95.954608139564
"jsfol","BGR","QOth",45.2928449215802
"jsfol","BGR","QE",554.873055428638
"jsfol","BGR","QN",554.873055428638
"jsfol","BLR","QS",15.6681172936787
"jsfol","BLR","QD",91.2933199347675
"jsfol","BLR","QF",68.6387993946448
"jsfol","BLR","QOth",22.6545205401227
"jsfol","BLR","QM",75.6252026410888
"jsfol","BLR","QN",-75.6252026410888
"jsfol","BLT","QD",37.9928693474871
"jsfol","BLT","QF",26.6625269554205
"jsfol","BLT","QOth",11.3303423920666
"jsfol","BLT","QM",37.9928693474871
"jsfol","BLT","QN",-37.9928693474871
"jsfol","BLX","QS",42.3377554992399
"jsfol","BLX","QD",325.084668808892
"jsfol","BLX","QF",21.6655082781038
"jsfol","BLX","QOth",303.419160530788
"jsfol","BLX","QM",309.323271567084
"jsfol","BLX","QN",-309.323271567084
"jsfol","BLX","QST",26.5763582574323
"jsfol","BLZ","QD",0.999994985452595
"jsfol","BLZ","QF",0.999994985452595
"jsfol","BLZ","QM",0.999994985452595
"jsfol","BLZ","QN",-0.999994985452595
"jsfol","BOL","QS",86.6205067802821
"jsfol","BOL","QD",10.9991619868106
"jsfol","BOL","QF",4.99987603355333
"jsfol","BOL","QOth",5.99928595325731
"jsfol","BOL","QE",75.6213447934715
"jsfol","BOL","QN",75.6213447934715
"jsfol","BRA","QS",126.564180069885
"jsfol","BRA","QD",174.211439988214
"jsfol","BRA","QF",174.211439988214
"jsfol","BRA","QM",47.6472599183297
"jsfol","BRA","QN",-47.6472599183297
"jsfol","BWA","QD",21.3308880446029
"jsfol","BWA","QF",21.3308880446029
"jsfol","BWA","QM",21.3308880446029
"jsfol","BWA","QN",-21.3308880446029
"jsfol","CAN","QS",26.6688668509694
"jsfol","CAN","QD",74.9621430855806
"jsfol","CAN","QF",20.6653451811158
"jsfol","CAN","QOth",54.2967979044648
"jsfol","CAN","QM",48.2932762346113
"jsfol","CAN","QN",-48.2932762346113
"jsfol","CHL","QS",3.75004413624492
"jsfol","CHL","QD",93.27064377438
"jsfol","CHL","QF",23.6649087154035
"jsfol","CHL","QOth",69.6057350589764
"jsfol","CHL","QM",89.5205996381351
"jsfol","CHL","QN",-89.5205996381351
"jsfol","CHM","QS",285.262109711015
"jsfol","CHM","QD",1560.02662751043
"jsfol","CHM","QF",464.634583503003
"jsfol","CHM","QOth",1095.39204400743
"jsfol","CHM","QM",1274.76451779942
"jsfol","CHM","QN",-1274.76451779942
"jsfol","CHP","QS",6.41688904306195
"jsfol","CHP","QD",53.6534349545405
"jsfol","CHP","QF",48.32071612854
"jsfol","CHP","QOth",5.33271882600042
"jsfol","CHP","QM",47.2365459114785
"jsfol","CHP","QN",-47.2365459114785
"jsfol","CIV","QD",5.66644106790041
"jsfol","CIV","QF",5.66644106790041
"jsfol","CIV","QM",5.66644106790041
"jsfol","CIV","QN",-5.66644106790041
"jsfol","CMR","QD",1.99997994180288
"jsfol","CMR","QF",1.99997994180288
"jsfol","CMR","QM",1.99997994180288
"jsfol","CMR","QN",-1.99997994180288
"jsfol","COD","QD",1.99997994180288
"jsfol","COD","QF",1.99997994180288
"jsfol","COD","QM",1.99997994180288
"jsfol","COD","QN",-1.99997994180288
"jsfol","COG","QD",0.999994985452595
"jsfol","COG","QF",0.999994985452595
"jsfol","COG","QM",0.999994985452595
"jsfol","COG","QN",-0.999994985452595
"jsfol","COL","QD",46.6542536941998
"jsfol","COL","QF",22.3311739907637
"jsfol","COL","QOth",24.3230797034361
"jsfol","COL","QM",46.6542536941998
"jsfol","COL","QN",-46.6542536941998
"jsfol","CRB","QD",0.999991976724153
"jsfol","CRB","QF",0.999991976724153
"jsfol","CRB","QM",0.999991976724153
"jsfol","CRB","QN",-0.999991976724153
"jsfol","CRI","QD",7.33305462521704
"jsfol","CRI","QF",7.33305462521704
"jsfol","CRI","QM",7.33305462521704
"jsfol","CRI","QN",-7.33305462521704
"jsfol","CUB","QD",1.33332131829096
"jsfol","CUB","QF",1.33332131829096
"jsfol","CUB","QM",1.33332131829096
"jsfol","CUB","QN",-1.33332131829096
"jsfol","CYP","QD",9.66621723888585
"jsfol","CYP","QF",8.666239962754
"jsfol","CYP","QOth",0.999977276131844
"jsfol","CYP","QM",9.66621723888585
"jsfol","CYP","QN",-9.66621723888585
"jsfol","CZE","QS",89.4485108107761
"jsfol","CZE","QD",69.9835022013276
"jsfol","CZE","QF",49.3236399913773
"jsfol","CZE","QOth",20.6598622099503
"jsfol","CZE","QE",19.4650086094484
"jsfol","CZE","QN",19.4650086094484
"jsfol","DEU","QS",77.1132281885093
"jsfol","DEU","QD",374.32550848848
"jsfol","DEU","QF",364.993928264442
"jsfol","DEU","QOth",9.3315802240377
"jsfol","DEU","QM",297.212280299971
"jsfol","DEU","QN",-297.212280299971
"jsfol","DJI","QD",0.999989971339257
"jsfol","DJI","QF",0.999989971339257
"jsfol","DJI","QM",0.999989971339257
"jsfol","DJI","QN",-0.999989971339257
"jsfol","DNK","QD",11.9980197304819
"jsfol","DNK","QOth",11.9980197304819
"jsfol","DNK","QM",11.9980197304819
"jsfol","DNK","QN",-11.9980197304819
"jsfol","DOM","QD",2.66663100764623
"jsfol","DOM","QF",2.66663100764623
"jsfol","DOM","QM",2.66663100764623
"jsfol","DOM","QN",-2.66663100764623
"jsfol","DZA","QS",8.6670389236326
"jsfol","DZA","QD",38.6592567716668
"jsfol","DZA","QF",38.6592567716668
"jsfol","DZA","QM",29.9922178480342
"jsfol","DZA","QN",-29.9922178480342
"jsfol","ECU","QD",28.662510039153
"jsfol","ECU","QF",28.662510039153
"jsfol","ECU","QM",28.662510039153
"jsfol","ECU","QN",-28.662510039153
"jsfol","EGY","QS",15.4179820434487
"jsfol","EGY","QD",246.392837747745
"jsfol","EGY","QF",184.477934380888
"jsfol","EGY","QOth",61.914903366857
"jsfol","EGY","QM",230.974855704296
"jsfol","EGY","QN",-230.974855704296
"jsfol","ETH","QD",187.685219022534
"jsfol","ETH","QF",187.685219022534
"jsfol","ETH","QM",243.846991360888
"jsfol","ETH","QN",-243.846991360888
"jsfol","ETH","QST",56.1617723383542
"jsfol","FJI","QD",0.999994985452595
"jsfol","FJI","QF",0.999994985452595
"jsfol","FJI","QM",0.999994985452595
"jsfol","FJI","QN",-0.999994985452595
"jsfol","FNP","QD",5.99981947618094
"jsfol","FNP","QF",5.99981947618094
"jsfol","FNP","QM",5.99981947618094
"jsfol","FNP","QN",-5.99981947618094
"jsfol","FRP","QS",527.439937974187
"jsfol","FRP","QD",417.43487937748
"jsfol","FRP","QF",315.601117577062
"jsfol","FRP","QOth",101.833761800418
"jsfol","FRP","QE",110.005058596707
"jsfol","FRP","QN",110.005058596707
"jsfol","GAB","QD",2.66663100764623
"jsfol","GAB","QF",2.66663100764623
"jsfol","GAB","QM",2.66663100764623
"jsfol","GAB","QN",-2.66663100764623
"jsfol","GEO","QS",4.08339716446362
"jsfol","GEO","QD",37.657339296557
"jsfol","GEO","QF",13.999249658838
"jsfol","GEO","QOth",23.658089637719
"jsfol","GEO","QM",33.5739421320934
"jsfol","GEO","QN",-33.5739421320934
"jsfol","GHA","QD",13.3318556818127
"jsfol","GHA","QF",13.3318556818127
"jsfol","GHA","QM",13.3318556818127
"jsfol","GHA","QN",-13.3318556818127
"jsfol","GIN","QD",1.3333198926294
"jsfol","GIN","QF",1.3333198926294
"jsfol","GIN","QM",1.3333198926294
"jsfol","GIN","QN",-1.3333198926294
"jsfol","GMB","QD",2.99995486905086
"jsfol","GMB","QF",2.99995486905086
"jsfol","GMB","QM",2.99995486905086
"jsfol","GMB","QN",-2.99995486905086
"jsfol","GRC","QS",80.2704926378579
"jsfol","GRC","QD",126.904925855858
"jsfol","GRC","QF",43.3273581400352
"jsfol","GRC","QOth",83.5775677158233
"jsfol","GRC","QM",46.6344332180006
"jsfol","GRC","QN",-46.6344332180006
"jsfol","GSA","QD",6.66634323945212
"jsfol","GSA","QF",2.33331147411718
"jsfol","GSA","QOth",4.33303176533493
"jsfol","GSA","QM",6.66634323945212
"jsfol","GSA","QN",-6.66634323945212
"jsfol","GTM","QD",3.33327489981337
"jsfol","GTM","QF",3.33327489981337
"jsfol","GTM","QM",3.33327489981337
"jsfol","GTM","QN",-3.33327489981337
"jsfol","HND","QD",1.99997994180288
"jsfol","HND","QF",1.99997994180288
"jsfol","HND","QM",1.99997994180288
"jsfol","HND","QN",-1.99997994180288
"jsfol","HRV","QS",27.0018895817555
"jsfol","HRV","QD",63.1443931639488
"jsfol","HRV","QF",17.6658576688917
"jsfol","HRV","QOth",45.4785354950571
"jsfol","HRV","QM",36.1425035821933
"jsfol","HRV","QN",-36.1425035821933
"jsfol","HTI","QD",1.99997994180288
"jsfol","HTI","QF",1.99997994180288
"jsfol","HTI","QM",1.99997994180288
"jsfol","HTI","QN",-1.99997994180288
"jsfol","HUN","QS",688.085082848546
"jsfol","HUN","QD",179.452803305823
"jsfol","HUN","QF",82.3008818695622
"jsfol","HUN","QOth",97.1519214362611
"jsfol","HUN","QE",508.632279542722
"jsfol","HUN","QN",508.632279542722
"jsfol","IDN","QD",10.3327041308391
"jsfol","IDN","QF",10.3327041308391
"jsfol","IDN","QM",10.3327041308391
"jsfol","IDN","QN",-10.3327041308391
"jsfol","IND","QS",106.394489496169
"jsfol","IND","QD",2161.60213288871
"jsfol","IND","QF",1955.85952674889
"jsfol","IND","QOth",205.742606139821
"jsfol","IND","QM",2055.20764339254
"jsfol","IND","QN",-2055.20764339254
"jsfol","IRL","QD",17.3315411344813
"jsfol","IRL","QF",17.3315411344813
"jsfol","IRL","QM",17.3315411344813
"jsfol","IRL","QN",-17.3315411344813
"jsfol","IRN","QS",33.6730054957123
"jsfol","IRN","QD",684.550821293455
"jsfol","IRN","QF",562.552266584531
"jsfol","IRN","QOth",121.998554708924
"jsfol","IRN","QM",680.848797244575
"jsfol","IRN","QN",-680.848797244575
"jsfol","IRN","QST",29.9709814468327
"jsfol","IRQ","QS",42.2588170941475
"jsfol","IRQ","QD",488.384588200834
"jsfol","IRQ","QF",274.958886963012
"jsfol","IRQ","QOth",213.425701237822
"jsfol","IRQ","QM",472.028462535346
"jsfol","IRQ","QN",-472.028462535346
"jsfol","IRQ","QST",25.9026914286591
"jsfol","ISR","QS",6.33347937383295
"jsfol","ISR","QD",41.9866286005266
"jsfol","ISR","QF",12.3327795123189
"jsfol","ISR","QOth",29.6538490882078
"jsfol","ISR","QM",35.6531492266937
"jsfol","ISR","QN",-35.6531492266937
"jsfol","ITP","QS",169.638123784409
"jsfol","ITP","QD",655.472497489964
"jsfol","ITP","QF",336.454004753214
"jsfol","ITP","QOth",319.01849273675
"jsfol","ITP","QM",485.834373705555
"jsfol","ITP","QN",-485.834373705555
"jsfol","JOR","QD",61.9807240655945
"jsfol","JOR","QF",61.9807240655945
"jsfol","JOR","QM",61.9807240655945
"jsfol","JOR","QN",-61.9807240655945
"jsfol","JPN","QD",23.3304516311555
"jsfol","JPN","QF",23.3304516311555
"jsfol","JPN","QM",23.3304516311555
"jsfol","JPN","QN",-23.3304516311555
"jsfol","KAZ","QS",406.979471263525
"jsfol","KAZ","QD",337.969736420492
"jsfol","KAZ","QF",286.677652634941
"jsfol","KAZ","QOth",51.2920837855507
"jsfol","KAZ","QE",69.0097348430327
"jsfol","KAZ","QN",69.0097348430327
"jsfol","KEN","QS",2.66670082625053
"jsfol","KEN","QD",8.9996109011869
"jsfol","KEN","QF",8.9996109011869
"jsfol","KEN","QM",6.33291007493637
"jsfol","KEN","QN",-6.33291007493637
"jsfol","KGZ","QD",31.6615291678497
"jsfol","KGZ","QF",18.3316844278498
"jsfol","KGZ","QOth",13.3298447399999
"jsfol","KGZ","QM",31.6615291678497
"jsfol","KGZ","QN",-31.6615291678497
"jsfol","KHM","QD",1.66665273736415
"jsfol","KHM","QF",1.66665273736415
"jsfol","KHM","QM",1.66665273736415
"jsfol","KHM","QN",-1.66665273736415
"jsfol","KOR","QD",40.6583737135543
"jsfol","KOR","QF",40.6583737135543
"jsfol","KOR","QM",40.6583737135543
"jsfol","KOR","QN",-40.6583737135543
"jsfol","LBN","QD",86.613853945185
"jsfol","LBN","QF",24.3313951147787
"jsfol","LBN","QOth",62.2824588304063
"jsfol","LBN","QM",86.613853945185
"jsfol","LBN","QN",-86.613853945185
"jsfol","LBR","QD",1.99997994180288
"jsfol","LBR","QF",1.99997994180288
"jsfol","LBR","QM",1.99997994180288
"jsfol","LBR","QN",-1.99997994180288
"jsfol","LBY","QD",35.989700608198
"jsfol","LBY","QF",35.989700608198
"jsfol","LBY","QM",35.989700608198
"jsfol","LBY","QN",-35.989700608198
"jsfol","LKA","QD",3.33327761611078
"jsfol","LKA","QF",3.33327761611078
"jsfol","LKA","QM",3.33327761611078
"jsfol","LKA","QN",-3.33327761611078
"jsfol","LSO","QD",5.3331906972316
"jsfol","LSO","QF",5.3331906972316
"jsfol","LSO","QM",5.3331906972316
"jsfol","LSO","QN",-5.3331906972316
"jsfol","MDA","QS",160.962178737937
"jsfol","MDA","QD",18.6649310639713
"jsfol","MDA","QF",18.6649310639713
"jsfol","MDA","QE",142.297247673966
"jsfol","MDA","QN",142.297247673966
"jsfol","MDG","QD",6.66644379775147
"jsfol","MDG","QF",6.66644379775147
"jsfol","MDG","QM",6.66644379775147
"jsfol","MDG","QN",-6.66644379775147
"jsfol","MEX","QS",11.9175087263715
"jsfol","MEX","QD",35.9921991407594
"jsfol","MEX","QF",21.3306346576437
"jsfol","MEX","QOth",14.6615644831157
"jsfol","MEX","QM",24.0746904143879
"jsfol","MEX","QN",-24.0746904143879
"jsfol","MLI","QD",0.999994985452595
"jsfol","MLI","QF",0.999994985452595
"jsfol","MLI","QM",0.999994985452595
"jsfol","MLI","QN",-0.999994985452595
"jsfol","MMR","QS",33.671362537435
"jsfol","MMR","QD",57.3184553283523
"jsfol","MMR","QF",31.9957575588492
"jsfol","MMR","QOth",25.3226977695031
"jsfol","MMR","QM",23.6470927909172
"jsfol","MMR","QN",-23.6470927909172
"jsfol","MNG","QD",10.3325969040057
"jsfol","MNG","QF",10.3325969040057
"jsfol","MNG","QM",10.3325969040057
"jsfol","MNG","QN",-10.3325969040057
"jsfol","MOR","QS",19.5851961192672
"jsfol","MOR","QD",57.6513803883489
"jsfol","MOR","QF",55.9847676910148
"jsfol","MOR","QOth",1.66661269733412
"jsfol","MOR","QM",38.0661842690817
"jsfol","MOR","QN",-38.0661842690817
"jsfol","MOZ","QS",16.3345170399706
"jsfol","MOZ","QD",8.33302520485657
"jsfol","MOZ","QF",8.33302520485657
"jsfol","MOZ","QE",8.00149183511402
"jsfol","MOZ","QN",8.00149183511402
"jsfol","MWI","QS",7.33352415356011
"jsfol","MWI","QD",6.66650896406505
"jsfol","MWI","QF",6.66650896406505
"jsfol","MWI","QE",0.667015189495061
"jsfol","MWI","QN",0.667015189495061
"jsfol","MYS","QD",45.322583240841
"jsfol","MYS","QF",45.322583240841
"jsfol","MYS","QM",45.322583240841
"jsfol","MYS","QN",-45.322583240841
"jsfol","NAM","QD",16.9981256000945
"jsfol","NAM","QF",16.9981256000945
"jsfol","NAM","QM",16.9981256000945
"jsfol","NAM","QN",-16.9981256000945
"jsfol","NER","QD",0.999994985452595
"jsfol","NER","QF",0.999994985452595
"jsfol","NER","QM",0.999994985452595
"jsfol","NER","QN",-0.999994985452595
"jsfol","NGA","QD",0.999991976724153
"jsfol","NGA","QF",0.999991976724153
"jsfol","NGA","QM",0.999991976724153
"jsfol","NGA","QN",-0.999991976724153
"jsfol","NIC","QD",0.999994985452595
"jsfol","NIC","QF",0.999994985452595
"jsfol","NIC","QM",0.999994985452595
"jsfol","NIC","QN",-0.999994985452595
"jsfol","NLD","QD",266.099890137775
"jsfol","NLD","QF",4.33329467351721
"jsfol","NLD","QOth",261.766595464258
"jsfol","NLD","QM",266.099890137775
"jsfol","NLD","QN",-266.099890137775
"jsfol","NOR","QD",10.3327978907433
"jsfol","NOR","QF",10.3327978907433
"jsfol","NOR","QM",10.3327978907433
"jsfol","NOR","QN",-10.3327978907433
"jsfol","NPL","QD",87.132200729846
"jsfol","NPL","QF",47.9622340863105
"jsfol","NPL","QOth",39.1699666435355
"jsfol","NPL","QM",101.510563560445
"jsfol","NPL","QN",-101.510563560445
"jsfol","NPL","QST",14.3783628305985
"jsfol","NZL","QD",16.6647160694641
"jsfol","NZL","QF",5.66654530551173
"jsfol","NZL","QOth",10.9981707639524
"jsfol","NZL","QM",16.6647160694641
"jsfol","NZL","QN",-16.6647160694641
"jsfol","OAO","QD",0.999994985452595
"jsfol","OAO","QF",0.999994985452595
"jsfol","OAO","QM",0.999994985452595
"jsfol","OAO","QN",-0.999994985452595
"jsfol","OBN","QS",243.602558192624
"jsfol","OBN","QD",159.861078706391
"jsfol","OBN","QF",71.9800838434701
"jsfol","OBN","QOth",87.8809948629213
"jsfol","OBN","QE",83.7414794862324
"jsfol","OBN","QN",83.7414794862324
"jsfol","OIO","QD",13.1652021979002
"jsfol","OIO","QF",4.33325022547329
"jsfol","OIO","QOth",8.83195197242696
"jsfol","OIO","QM",13.1652021979002
"jsfol","OIO","QN",-13.1652021979002
"jsfol","OPO","QD",5.9997689295116
"jsfol","OPO","QF",5.9997689295116
"jsfol","OPO","QM",5.9997689295116
"jsfol","OPO","QN",-5.9997689295116
"jsfol","PAK","QS",50.3375864386539
"jsfol","PAK","QD",50.982533936527
"jsfol","PAK","QOth",50.982533936527
"jsfol","PAK","QM",0.644947497873089
"jsfol","PAK","QN",-0.644947497873089
"jsfol","PAN","QD",1.99997222711168
"jsfol","PAN","QF",1.99997222711168
"jsfol","PAN","QM",1.99997222711168
"jsfol","PAN","QN",-1.99997222711168
"jsfol","PER","QD",26.3301677733577
"jsfol","PER","QF",22.6638010540058
"jsfol","PER","QOth",3.66636671935184
"jsfol","PER","QM",26.3301677733577
"jsfol","PER","QN",-26.3301677733577
"jsfol","PHL","QD",11.9992779046787
"jsfol","PHL","QF",11.9992779046787
"jsfol","PHL","QM",11.9992779046787
"jsfol","PHL","QN",-11.9992779046787
"jsfol","PNG","QD",1.99997994180288
"jsfol","PNG","QF",1.99997994180288
"jsfol","PNG","QM",1.99997994180288
"jsfol","PNG","QN",-1.99997994180288
"jsfol","POL","QS",18.3357403572116
"jsfol","POL","QD",96.9326184529559
"jsfol","POL","QF",96.9326184529559
"jsfol","POL","QM",78.5968780957443
"jsfol","POL","QN",-78.5968780957443
"jsfol","PRT","QS",99.5320735278232
"jsfol","PRT","QD",132.906803759163
"jsfol","PRT","QF",52.3244606016253
"jsfol","PRT","QOth",80.5823431575379
"jsfol","PRT","QM",33.3747302313401
"jsfol","PRT","QN",-33.3747302313401
"jsfol","PRY","QS",14.3341689132599
"jsfol","PRY","QD",20.9982063730394
"jsfol","PRY","QF",20.9982063730394
"jsfol","PRY","QM",6.66403745977943
"jsfol","PRY","QN",-6.66403745977943
"jsfol","RAP","QD",112.088378646907
"jsfol","RAP","QF",51.8211379174302
"jsfol","RAP","QOth",60.2672407294765
"jsfol","RAP","QM",112.088378646907
"jsfol","RAP","QN",-112.088378646907
"jsfol","ROU","QS",526.246179009808
"jsfol","ROU","QD",344.893875741198
"jsfol","ROU","QF",234.101735894218
"jsfol","ROU","QOth",110.792139846979
"jsfol","ROU","QE",181.35230326861
"jsfol","ROU","QN",181.35230326861
"jsfol","RUS","QS",5913.77920226582
"jsfol","RUS","QD",2800.56692595839
"jsfol","RUS","QF",1726.550533666
"jsfol","RUS","QOth",1074.01639229239
"jsfol","RUS","QE",2738.16550054666
"jsfol","RUS","QN",2738.16550054666
"jsfol","RUS","QST",375.046775760769
"jsfol","RWA","QD",6.99968149951204
"jsfol","RWA","QF",6.99968149951204
"jsfol","RWA","QM",6.99968149951204
"jsfol","RWA","QN",-6.99968149951204
"jsfol","SAU","QD",70.6411485801015
"jsfol","SAU","QF",50.6509464798566
"jsfol","SAU","QOth",19.9902021002449
"jsfol","SAU","QM",70.6411485801015
"jsfol","SAU","QN",-70.6411485801015
"jsfol","SDN","QS",40.8416131067188
"jsfol","SDN","QD",145.228446919219
"jsfol","SDN","QF",145.228446919219
"jsfol","SDN","QM",104.3868338125
"jsfol","SDN","QN",-104.3868338125
"jsfol","SEN","QD",9.99927880618002
"jsfol","SEN","QF",9.99927880618002
"jsfol","SEN","QM",9.99927880618002
"jsfol","SEN","QN",-9.99927880618002
"jsfol","SLV","QD",2.33330603189691
"jsfol","SLV","QF",2.33330603189691
"jsfol","SLV","QM",2.33330603189691
"jsfol","SLV","QN",-2.33330603189691
"jsfol","SOM","QD",15.6654358730032
"jsfol","SOM","QF",15.6654358730032
"jsfol","SOM","QM",15.6654358730032
"jsfol","SOM","QN",-15.6654358730032
"jsfol","SPP","QS",471.815687894376
"jsfol","SPP","QD",846.937962364861
"jsfol","SPP","QF",528.423471979312
"jsfol","SPP","QOth",318.514490385549
"jsfol","SPP","QM",375.122274470485
"jsfol","SPP","QN",-375.122274470485
"jsfol","SVK","QS",18.0012442795243
"jsfol","SVK","QD",41.655563735064
"jsfol","SVK","QF",15.9990168656875
"jsfol","SVK","QOth",25.6565468693765
"jsfol","SVK","QM",23.6543194555397
"jsfol","SVK","QN",-23.6543194555397
"jsfol","SVN","QD",18.6638616662882
"jsfol","SVN","QF",6.99976839446842
"jsfol","SVN","QOth",11.6640932718197
"jsfol","SVN","QM",18.6638616662882
"jsfol","SVN","QN",-18.6638616662882
"jsfol","SWE","QD",30.3273696972288
"jsfol","SWE","QF",30.3273696972288
"jsfol","SWE","QM",30.3273696972288
"jsfol","SWE","QN",-30.3273696972288
"jsfol","SWZ","QD",1.66665273736415
"jsfol","SWZ","QF",1.66665273736415
"jsfol","SWZ","QM",1.66665273736415
"jsfol","SWZ","QN",-1.66665273736415
"jsfol","SYR","QS",3.58339785061924
"jsfol","SYR","QD",88.2941274915297
"jsfol","SYR","QF",88.2941274915297
"jsfol","SYR","QM",84.7107296409104
"jsfol","SYR","QN",-84.7107296409104
"jsfol","TGO","QD",2.66661290383586
"jsfol","TGO","QF",2.66661290383586
"jsfol","TGO","QM",2.66661290383586
"jsfol","TGO","QN",-2.66661290383586
"jsfol","THA","QS",13.3342058799454
"jsfol","THA","QD",34.9939876091352
"jsfol","THA","QF",34.9939876091352
"jsfol","THA","QM",21.6597817291897
"jsfol","THA","QN",-21.6597817291897
"jsfol","TJK","QS",10.5839170136652
