"C","H","CTY","YRS","Val"
"copul","Urban","TZA","2049",0.187922084815364
"copul","Urban","TZA","2050",0.187268817806505
"copul","Urban","UGA","2021",0.213941365896177
"copul","Urban","UGA","2022",0.194808153760104
"copul","Urban","UGA","2023",0.193923933293229
"copul","Urban","UGA","2024",0.193055756881966
"copul","Urban","UGA","2025",0.192203333409192
"copul","Urban","UGA","2026",0.191287965831271
"copul","Urban","UGA","2027",0.190390763522136
"copul","Urban","UGA","2028",0.189511365996013
"copul","Urban","UGA","2029",0.18864941992089
"copul","Urban","UGA","2030",0.187804578976548
"copul","Urban","UGA","2031",0.18688832362479
"copul","Urban","UGA","2032",0.185992187418977
"copul","Urban","UGA","2033",0.185115728582664
"copul","Urban","UGA","2034",0.184258515039934
"copul","Urban","UGA","2035",0.183420124202404
"copul","Urban","UGA","2036",0.182550103888259
"copul","Urban","UGA","2037",0.181700353295523
"copul","Urban","UGA","2038",0.180870400180505
"copul","Urban","UGA","2039",0.180059783301838
"copul","Urban","UGA","2040",0.179268052164151
"copul","Urban","UGA","2041",0.178620811119505
"copul","Urban","UGA","2042",0.177986191566337
"copul","Urban","UGA","2043",0.177363947379886
"copul","Urban","UGA","2044",0.176753837234936
"copul","Urban","UGA","2045",0.176155624512219
"copul","Urban","UGA","2046",0.175565926867861
"copul","Urban","UGA","2047",0.174987790355774
"copul","Urban","UGA","2048",0.174420988317804
"copul","Urban","UGA","2049",0.173865298539472
"copul","Urban","UGA","2050",0.173320503162855
"copul","Urban","UKP","2021",0.19434604679145
"copul","Urban","UKP","2022",0.169816907250752
"copul","Urban","UKP","2023",0.168192438662367
"copul","Urban","UKP","2024",0.166539408875835
"copul","Urban","UKP","2025",0.164857715754777
"copul","Urban","UKP","2026",0.163089697651117
"copul","Urban","UKP","2027",0.161290945619328
"copul","Urban","UKP","2028",0.159461450898791
"copul","Urban","UKP","2029",0.157601245710969
"copul","Urban","UKP","2030",0.155710406479251
"copul","Urban","UKP","2031",0.153752797474249
"copul","Urban","UKP","2032",0.15176371143515
"copul","Urban","UKP","2033",0.149743393629449
"copul","Urban","UKP","2034",0.147692153210947
"copul","Urban","UKP","2035",0.145610367970934
"copul","Urban","UKP","2036",0.14343398303746
"copul","Urban","UKP","2037",0.141226234014676
"copul","Urban","UKP","2038",0.138987798184228
"copul","Urban","UKP","2039",0.136719455469157
"copul","Urban","UKP","2040",0.134422095862467
"copul","Urban","UKP","2041",0.132253057987532
"copul","Urban","UKP","2042",0.13006054820975
"copul","Urban","UKP","2043",0.127845586537838
"copul","Urban","UKP","2044",0.12560930165006
"copul","Urban","UKP","2045",0.123352937896422
"copul","Urban","UKP","2046",0.121081810614051
"copul","Urban","UKP","2047",0.11879352690656
"copul","Urban","UKP","2048",0.116489715363095
"copul","Urban","UKP","2049",0.114172151374128
"copul","Urban","UKP","2050",0.111842766252554
"copul","Urban","UKR","2021",0.178091053403219
"copul","Urban","UKR","2022",0.151335409134174
"copul","Urban","UKR","2023",0.149454559250959
"copul","Urban","UKR","2024",0.147534883256
"copul","Urban","UKR","2025",0.145579138729842
"copul","Urban","UKR","2026",0.143549808006735
"copul","Urban","UKR","2027",0.141490572063834
"copul","Urban","UKR","2028",0.139406383243363
"copul","Urban","UKR","2029",0.13730304243305
"copul","Urban","UKR","2030",0.135187298513457
"copul","Urban","UKR","2031",0.133077165697612
"copul","Urban","UKR","2032",0.130971333436624
"copul","Urban","UKR","2033",0.128879942836009
"copul","Urban","UKR","2034",0.126814566669337
"copul","Urban","UKR","2035",0.124788368454533
"copul","Urban","UKR","2036",0.122759745684679
"copul","Urban","UKR","2037",0.120806887169926
"copul","Urban","UKR","2038",0.118950682199798
"copul","Urban","UKR","2039",0.11721473675438
"copul","Urban","UKR","2040",0.115625673939753
"copul","Urban","UKR","2041",0.114338517205216
"copul","Urban","UKR","2042",0.113221175048066
"copul","Urban","UKR","2043",0.112301252554024
"copul","Urban","UKR","2044",0.111609363401102
"copul","Urban","UKR","2045",0.111179422262421
"copul","Urban","UKR","2046",0.111049839483202
"copul","Urban","UKR","2047",0.111049839483202
"copul","Urban","UKR","2048",0.111049839483202
"copul","Urban","UKR","2049",0.111049839483202
"copul","Urban","UKR","2050",0.111049839483202
"copul","Urban","URY","2021",0.210064176885611
"copul","Urban","URY","2022",0.209833659657337
"copul","Urban","URY","2023",0.209823797142626
"copul","Urban","URY","2024",0.209814231587216
"copul","Urban","URY","2025",0.209804954049694
"copul","Urban","URY","2026",0.209795349203532
"copul","Urban","URY","2027",0.209786053056103
"copul","Urban","URY","2028",0.209777055685863
"copul","Urban","URY","2029",0.209768347490146
"copul","Urban","URY","2030",0.209759919174912
"copul","Urban","URY","2031",0.209751300897849
"copul","Urban","URY","2032",0.209742975259634
"copul","Urban","URY","2033",0.209734932323537
"copul","Urban","URY","2034",0.209727162490234
"copul","Urban","URY","2035",0.209719656486354
"copul","Urban","URY","2036",0.209712017541313
"copul","Urban","URY","2037",0.209704651853986
"copul","Urban","URY","2038",0.20969754964949
"copul","Urban","URY","2039",0.20969070150261
"copul","Urban","URY","2040",0.209684098325283
"copul","Urban","URY","2041",0.209678707354145
"copul","Urban","URY","2042",0.209673479665718
"copul","Urban","URY","2043",0.209668410314467
"copul","Urban","URY","2044",0.209663494504645
"copul","Urban","URY","2045",0.209658727585763
"copul","Urban","URY","2046",0.209654024440045
"copul","Urban","URY","2047",0.209649466228106
"copul","Urban","URY","2048",0.209645048483615
"copul","Urban","URY","2049",0.20964076687788
"copul","Urban","URY","2050",0.2096366172156
"copul","Urban","USA","2021",0.191162322149334
"copul","Urban","USA","2022",0.167626709684463
"copul","Urban","USA","2023",0.165994826412855
"copul","Urban","USA","2024",0.164342016644187
"copul","Urban","USA","2025",0.162668370241902
"copul","Urban","USA","2026",0.16084208468143
"copul","Urban","USA","2027",0.158991919953915
"copul","Urban","USA","2028",0.157118085123623
"copul","Urban","USA","2029",0.155220826808923
"copul","Urban","USA","2030",0.153300431484251
"copul","Urban","USA","2031",0.15130485232406
"copul","Urban","USA","2032",0.149285631609853
"copul","Urban","USA","2033",0.147243227298593
"copul","Urban","USA","2034",0.145178153416958
"copul","Urban","USA","2035",0.143090983431481
"copul","Urban","USA","2036",0.140904502578865
"copul","Urban","USA","2037",0.138695742074401
"copul","Urban","USA","2038",0.136465568639243
"copul","Urban","USA","2039",0.134214935689917
"copul","Urban","USA","2040",0.131944888537875
"copul","Urban","USA","2041",0.12980600675799
"copul","Urban","USA","2042",0.127652168253013
"copul","Urban","USA","2043",0.125484471322032
"copul","Urban","USA","2044",0.12330410190379
"copul","Urban","USA","2045",0.121112338327858
"copul","Urban","USA","2046",0.118918908312585
"copul","Urban","USA","2047",0.116716996852869
"copul","Urban","USA","2048",0.114508171736908
"copul","Urban","USA","2049",0.11229411280053
"copul","Urban","USA","2050",0.110076617824606
"copul","Urban","UZB","2021",0.176437313677266
"copul","Urban","UZB","2022",0.146498583159614
"copul","Urban","UZB","2023",0.144580225882415
"copul","Urban","UZB","2024",0.142644219941918
"copul","Urban","UZB","2025",0.140694153914522
"copul","Urban","UZB","2026",0.138674683983849
"copul","Urban","UZB","2027",0.13664959359826
"copul","Urban","UZB","2028",0.134624507229124
"copul","Urban","UZB","2029",0.132605735032065
"copul","Urban","UZB","2030",0.130600336779977
"copul","Urban","UZB","2031",0.128626292065673
"copul","Urban","UZB","2032",0.12668191845214
"copul","Urban","UZB","2033",0.124776808071618
"copul","Urban","UZB","2034",0.122921595072254
"copul","Urban","UZB","2035",0.121128049179602
"copul","Urban","UZB","2036",0.119353586154994
"copul","Urban","UZB","2037",0.117674699855949
"copul","Urban","UZB","2038",0.116108922624824
"copul","Urban","UZB","2039",0.114675614471791
"copul","Urban","UZB","2040",0.113396128644177
"copul","Urban","UZB","2041",0.112408012791871
"copul","Urban","UZB","2042",0.111577672978499
"copul","Urban","UZB","2043",0.110924716460599
"copul","Urban","UZB","2044",0.110470462813558
"copul","Urban","UZB","2045",0.110238078422883
"copul","Urban","UZB","2046",0.110238078422883
"copul","Urban","UZB","2047",0.110238078422883
"copul","Urban","UZB","2048",0.110238078422883
"copul","Urban","UZB","2049",0.110238078422883
"copul","Urban","UZB","2050",0.110238078422883
"copul","Urban","VEN","2021",0.210077124342924
"copul","Urban","VEN","2022",0.209838795544093
"copul","Urban","VEN","2023",0.209828669660163
"copul","Urban","VEN","2024",0.209818852586448
"copul","Urban","VEN","2025",0.209809334905128
"copul","Urban","VEN","2026",0.209799493948678
"copul","Urban","VEN","2027",0.209789973068194
"copul","Urban","VEN","2028",0.209780761853244
"copul","Urban","VEN","2029",0.209771850231991
"copul","Urban","VEN","2030",0.209763228460185
"copul","Urban","VEN","2031",0.209754415282781
"copul","Urban","VEN","2032",0.209745904967144
"copul","Urban","VEN","2033",0.209737687105537
"copul","Urban","VEN","2034",0.209729751647877
"copul","Urban","VEN","2035",0.209722088889453
"copul","Urban","VEN","2036",0.209714293349339
"copul","Urban","VEN","2037",0.209706780041108
"copul","Urban","VEN","2038",0.209699538746759
"copul","Urban","VEN","2039",0.209692559618225
"copul","Urban","VEN","2040",0.209685833163984
"copul","Urban","VEN","2041",0.209680337772043
"copul","Urban","VEN","2042",0.209675011029975
"copul","Urban","VEN","2043",0.20966984776203
"copul","Urban","VEN","2044",0.209664842951297
"copul","Urban","VEN","2045",0.20965999173483
"copul","Urban","VEN","2046",0.209655208903067
"copul","Urban","VEN","2047",0.209650575365839
"copul","Urban","VEN","2048",0.209646086462964
"copul","Urban","VEN","2049",0.209641737679728
"copul","Urban","VEN","2050",0.209637524642343
"copul","Urban","VNM","2021",0.229675936982783
"copul","Urban","VNM","2022",0.229579457310037
"copul","Urban","VNM","2023",0.229572770786804
"copul","Urban","VNM","2024",0.229565918124089
"copul","Urban","VNM","2025",0.229558896638587
"copul","Urban","VNM","2026",0.229551299909375
"copul","Urban","VNM","2027",0.229543509228367
"copul","Urban","VNM","2028",0.229535521729733
"copul","Urban","VNM","2029",0.229527334679143
"copul","Urban","VNM","2030",0.229518945492765
"copul","Urban","VNM","2031",0.229509855006162
"copul","Urban","VNM","2032",0.229500533341069
"copul","Urban","VNM","2033",0.229490978156673
"copul","Urban","VNM","2034",0.229481187420171
"copul","Urban","VNM","2035",0.229471159444346
"copul","Urban","VNM","2036",0.229460345969357
"copul","Urban","VNM","2037",0.229449267188183
"copul","Urban","VNM","2038",0.229437922690868
"copul","Urban","VNM","2039",0.22942631272531
"copul","Urban","VNM","2040",0.229414438270384
"copul","Urban","VNM","2041",0.229403903627969
"copul","Urban","VNM","2042",0.229393172225677
"copul","Urban","VNM","2043",0.229382246342591
"copul","Urban","VNM","2044",0.229371128864869
"copul","Urban","VNM","2045",0.229359823338775
"copul","Urban","VNM","2046",0.229348159868223
"copul","Urban","VNM","2047",0.229336312323878
"copul","Urban","VNM","2048",0.229324286880476
"copul","Urban","VNM","2049",0.229312090684348
"copul","Urban","VNM","2050",0.229299731934319
"copul","Urban","VUT","2021",0.163697222311136
"copul","Urban","VUT","2022",0.155166996468335
"copul","Urban","VUT","2023",0.154568393632779
"copul","Urban","VUT","2024",0.153960725176654
"copul","Urban","VUT","2025",0.153343986683932
"copul","Urban","VUT","2026",0.152649846264215
"copul","Urban","VUT","2027",0.151944590045719
"copul","Urban","VUT","2028",0.151228253523738
"copul","Urban","VUT","2029",0.150500888865538
"copul","Urban","VUT","2030",0.149762566123182
"copul","Urban","VUT","2031",0.148927814240608
"copul","Urban","VUT","2032",0.148079744875332
"copul","Urban","VUT","2033",0.147218545181343
"copul","Urban","VUT","2034",0.146344438933928
"copul","Urban","VUT","2035",0.145457689318764
"copul","Urban","VUT","2036",0.144479297690268
"copul","Urban","VUT","2037",0.143486768167746
"copul","Urban","VUT","2038",0.14248062397021
"copul","Urban","VUT","2039",0.141461462607981
"copul","Urban","VUT","2040",0.140429961723718
"copul","Urban","VUT","2041",0.139486707895723
"copul","Urban","VUT","2042",0.138534608620729
"copul","Urban","VUT","2043",0.137574361754275
"copul","Urban","VUT","2044",0.136606736338882
"copul","Urban","VUT","2045",0.135632577439517
"copul","Urban","VUT","2046",0.13458403520453
"copul","Urban","VUT","2047",0.133530319028041
"copul","Urban","VUT","2048",0.132472795246893
"copul","Urban","VUT","2049",0.131412960436089
"copul","Urban","VUT","2050",0.130352450585772
"copul","Urban","YEM","2021",0.223811690161055
"copul","Urban","YEM","2022",0.203701750381787
"copul","Urban","YEM","2023",0.202750834533351
"copul","Urban","YEM","2024",0.201856129963059
"copul","Urban","YEM","2025",0.20102335676318
"copul","Urban","YEM","2026",0.200182230945522
"copul","Urban","YEM","2027",0.199433024858174
"copul","Urban","YEM","2028",0.198785156855976
"copul","Urban","YEM","2029",0.198248711453843
"copul","Urban","YEM","2030",0.197834481549532
"copul","Urban","YEM","2031",0.197531085659465
"copul","Urban","YEM","2032",0.197410829121285
"copul","Urban","YEM","2033",0.197410829121285
"copul","Urban","YEM","2034",0.197410829121285
"copul","Urban","YEM","2035",0.197410829121285
"copul","Urban","YEM","2036",0.197410829121285
"copul","Urban","YEM","2037",0.197410829121285
"copul","Urban","YEM","2038",0.197410829121285
"copul","Urban","YEM","2039",0.197410829121285
"copul","Urban","YEM","2040",0.197410829121285
"copul","Urban","YEM","2041",0.197410829121285
"copul","Urban","YEM","2042",0.197410829121285
"copul","Urban","YEM","2043",0.197410829121285
"copul","Urban","YEM","2044",0.197410829121285
"copul","Urban","YEM","2045",0.197410829121285
"copul","Urban","YEM","2046",0.197410829121285
"copul","Urban","YEM","2047",0.197410829121285
"copul","Urban","YEM","2048",0.197410829121285
"copul","Urban","YEM","2049",0.197410829121285
"copul","Urban","YEM","2050",0.197410829121285
"copul","Urban","ZAF","2021",0.197581546718201
"copul","Urban","ZAF","2022",0.176787770868827
"copul","Urban","ZAF","2023",0.175523379247828
"copul","Urban","ZAF","2024",0.17424883492735
"copul","Urban","ZAF","2025",0.172964740368872
"copul","Urban","ZAF","2026",0.171557997344545
"copul","Urban","ZAF","2027",0.170141644807652
"copul","Urban","ZAF","2028",0.168716677366487
"copul","Urban","ZAF","2029",0.167284174906692
"copul","Urban","ZAF","2030",0.16584530769761
"copul","Urban","ZAF","2031",0.164236304946203
"copul","Urban","ZAF","2032",0.162622875523022
"copul","Urban","ZAF","2033",0.161007085558484
"copul","Urban","ZAF","2034",0.159391178663821
"copul","Urban","ZAF","2035",0.15777758747894
"copul","Urban","ZAF","2036",0.156066732347312
"copul","Urban","ZAF","2037",0.154364916399858
"copul","Urban","ZAF","2038",0.152675869027769
"copul","Urban","ZAF","2039",0.151003632507815
"copul","Urban","ZAF","2040",0.149352583158398
"copul","Urban","ZAF","2041",0.148031747400053
"copul","Urban","ZAF","2042",0.146730680408562
"copul","Urban","ZAF","2043",0.14545226705829
"copul","Urban","ZAF","2044",0.144199575266492
"copul","Urban","ZAF","2045",0.14297586578156
"copul","Urban","ZAF","2046",0.141734758153044
"copul","Urban","ZAF","2047",0.140533086474722
"copul","Urban","ZAF","2048",0.139375289576113
"copul","Urban","ZAF","2049",0.138266087612937
"copul","Urban","ZAF","2050",0.13721049753365
"copul","Urban","ZMB","2021",0.250045563089614
"copul","Urban","ZMB","2022",0.245908188482584
"copul","Urban","ZMB","2023",0.245647925002203
"copul","Urban","ZMB","2024",0.245384255112321
"copul","Urban","ZMB","2025",0.245117176033346
"copul","Urban","ZMB","2026",0.244821062822954
"copul","Urban","ZMB","2027",0.244520871322726
"copul","Urban","ZMB","2028",0.244216608402561
"copul","Urban","ZMB","2029",0.243908285051236
"copul","Urban","ZMB","2030",0.24359591663315
"copul","Urban","ZMB","2031",0.243245406350574
"copul","Urban","ZMB","2032",0.242889997188308
"copul","Urban","ZMB","2033",0.242529731260531
"copul","Urban","ZMB","2034",0.242164659100002
"copul","Urban","ZMB","2035",0.241794840207406
"copul","Urban","ZMB","2036",0.241397290436007
"copul","Urban","ZMB","2037",0.24099456849558
"copul","Urban","ZMB","2038",0.240586783169743
"copul","Urban","ZMB","2039",0.240174057902768
"copul","Urban","ZMB","2040",0.239756531766214
"copul","Urban","ZMB","2041",0.239404347007363
