"MOD","PROJ","CTY","YRS","Val"
"IIASA","SSP1","BGR","2050",5.629436
"IIASA","SSP1","BLR","2005",9.935163
"IIASA","SSP1","BLR","2006",9.8746995
"IIASA","SSP1","BLR","2007",9.825986
"IIASA","SSP1","BLR","2008",9.787826
"IIASA","SSP1","BLR","2009",9.7577075
"IIASA","SSP1","BLR","2010",9.731427
"IIASA","SSP1","BLR","2011",9.7069815
"IIASA","SSP1","BLR","2012",9.693749
"IIASA","SSP1","BLR","2013",9.6911365
"IIASA","SSP1","BLR","2014",9.6937395
"IIASA","SSP1","BLR","2015",9.700609
"IIASA","SSP1","BLR","2016",9.70811
"IIASA","SSP1","BLR","2017",9.707876
"IIASA","SSP1","BLR","2018",9.6955735
"IIASA","SSP1","BLR","2019",9.673971
"IIASA","SSP1","BLR","2020",9.661039
"IIASA","SSP1","BLR","2021",9.5977
"IIASA","SSP1","BLR","2022",9.541117
"IIASA","SSP1","BLR","2023",9.490705
"IIASA","SSP1","BLR","2024",9.445844
"IIASA","SSP1","BLR","2025",9.405799
"IIASA","SSP1","BLR","2026",9.369754
"IIASA","SSP1","BLR","2027",9.336784
"IIASA","SSP1","BLR","2028",9.305951
"IIASA","SSP1","BLR","2029",9.276275
"IIASA","SSP1","BLR","2030",9.246931
"IIASA","SSP1","BLR","2031",9.217314
"IIASA","SSP1","BLR","2032",9.187292
"IIASA","SSP1","BLR","2033",9.157109
"IIASA","SSP1","BLR","2034",9.127372
"IIASA","SSP1","BLR","2035",9.098507
"IIASA","SSP1","BLR","2036",9.070443
"IIASA","SSP1","BLR","2037",9.042951
"IIASA","SSP1","BLR","2038",9.016136
"IIASA","SSP1","BLR","2039",8.990162
"IIASA","SSP1","BLR","2040",8.965093
"IIASA","SSP1","BLR","2041",8.940942
"IIASA","SSP1","BLR","2042",8.917594
"IIASA","SSP1","BLR","2043",8.894871
"IIASA","SSP1","BLR","2044",8.872526
"IIASA","SSP1","BLR","2045",8.850343
"IIASA","SSP1","BLR","2046",8.82825
"IIASA","SSP1","BLR","2047",8.806145
"IIASA","SSP1","BLR","2048",8.783803
"IIASA","SSP1","BLR","2049",8.760948
"IIASA","SSP1","BLR","2050",8.737343
"IIASA","SSP1","BLT","2005",6.9613515
"IIASA","SSP1","BLT","2006",6.873554
"IIASA","SSP1","BLT","2007",6.789045
"IIASA","SSP1","BLT","2008",6.7118005
"IIASA","SSP1","BLT","2009",6.641295
"IIASA","SSP1","BLT","2010",6.572084
"IIASA","SSP1","BLT","2011",6.5042005
"IIASA","SSP1","BLT","2012",6.439659
"IIASA","SSP1","BLT","2013",6.3776575
"IIASA","SSP1","BLT","2014",6.3204925
"IIASA","SSP1","BLT","2015",6.2703755
"IIASA","SSP1","BLT","2016",6.223075
"IIASA","SSP1","BLT","2017",6.176861
"IIASA","SSP1","BLT","2018",6.1339055
"IIASA","SSP1","BLT","2019",6.092677
"IIASA","SSP1","BLT","2020",6.072234
"IIASA","SSP1","BLT","2021",6.057401
"IIASA","SSP1","BLT","2022",6.03347
"IIASA","SSP1","BLT","2023",6.001441
"IIASA","SSP1","BLT","2024",5.962289
"IIASA","SSP1","BLT","2025",5.917194
"IIASA","SSP1","BLT","2026",5.867463
"IIASA","SSP1","BLT","2027",5.814469
"IIASA","SSP1","BLT","2028",5.759723
"IIASA","SSP1","BLT","2029",5.70471
"IIASA","SSP1","BLT","2030",5.650717
"IIASA","SSP1","BLT","2031",5.598671
"IIASA","SSP1","BLT","2032",5.548908
"IIASA","SSP1","BLT","2033",5.501082
"IIASA","SSP1","BLT","2034",5.454502
"IIASA","SSP1","BLT","2035",5.408581
"IIASA","SSP1","BLT","2036",5.363413
"IIASA","SSP1","BLT","2037",5.319353
"IIASA","SSP1","BLT","2038",5.276533
"IIASA","SSP1","BLT","2039",5.234974
"IIASA","SSP1","BLT","2040",5.194776
"IIASA","SSP1","BLT","2041",5.155926
"IIASA","SSP1","BLT","2042",5.118327
"IIASA","SSP1","BLT","2043",5.081903
"IIASA","SSP1","BLT","2044",5.046452
"IIASA","SSP1","BLT","2045",5.011873
"IIASA","SSP1","BLT","2046",4.978099
"IIASA","SSP1","BLT","2047",4.945041
"IIASA","SSP1","BLT","2048",4.912508
"IIASA","SSP1","BLT","2049",4.880239
"IIASA","SSP1","BLT","2050",4.847995
"IIASA","SSP1","BLX","2005",10.9818375
"IIASA","SSP1","BLX","2006",11.0553785
"IIASA","SSP1","BLX","2007",11.133565
"IIASA","SSP1","BLX","2008",11.2153515
"IIASA","SSP1","BLX","2009",11.2992245
"IIASA","SSP1","BLX","2010",11.385016
"IIASA","SSP1","BLX","2011",11.4739485
"IIASA","SSP1","BLX","2012",11.561724
"IIASA","SSP1","BLX","2013",11.6463225
"IIASA","SSP1","BLX","2014",11.7327925
"IIASA","SSP1","BLX","2015",11.817711
"IIASA","SSP1","BLX","2016",11.900187
"IIASA","SSP1","BLX","2017",11.980772
"IIASA","SSP1","BLX","2018",12.0565085
"IIASA","SSP1","BLX","2019",12.130541
"IIASA","SSP1","BLX","2020",12.167342
"IIASA","SSP1","BLX","2021",12.210057
"IIASA","SSP1","BLX","2022",12.249827
"IIASA","SSP1","BLX","2023",12.286956
"IIASA","SSP1","BLX","2024",12.321741
"IIASA","SSP1","BLX","2025",12.354537
"IIASA","SSP1","BLX","2026",12.385763
"IIASA","SSP1","BLX","2027",12.41585
"IIASA","SSP1","BLX","2028",12.44529
"IIASA","SSP1","BLX","2029",12.474574
"IIASA","SSP1","BLX","2030",12.504138
"IIASA","SSP1","BLX","2031",12.534237
"IIASA","SSP1","BLX","2032",12.565001
"IIASA","SSP1","BLX","2033",12.596253
"IIASA","SSP1","BLX","2034",12.627689
"IIASA","SSP1","BLX","2035",12.659131
"IIASA","SSP1","BLX","2036",12.690548
"IIASA","SSP1","BLX","2037",12.722034
"IIASA","SSP1","BLX","2038",12.753666
"IIASA","SSP1","BLX","2039",12.785466
"IIASA","SSP1","BLX","2040",12.817473
"IIASA","SSP1","BLX","2041",12.849593
"IIASA","SSP1","BLX","2042",12.881722
"IIASA","SSP1","BLX","2043",12.913906
"IIASA","SSP1","BLX","2044",12.946144
"IIASA","SSP1","BLX","2045",12.978449
"IIASA","SSP1","BLX","2046",13.010799
"IIASA","SSP1","BLX","2047",13.042965
"IIASA","SSP1","BLX","2048",13.07434
"IIASA","SSP1","BLX","2049",13.104156
"IIASA","SSP1","BLX","2050",13.131832
"IIASA","SSP1","BLZ","2005",0.280375
"IIASA","SSP1","BLZ","2006",0.2887295
"IIASA","SSP1","BLZ","2007",0.2971735
"IIASA","SSP1","BLZ","2008",0.3056715
"IIASA","SSP1","BLZ","2009",0.3141705
"IIASA","SSP1","BLZ","2010",0.3221065
"IIASA","SSP1","BLZ","2011",0.3295375
"IIASA","SSP1","BLZ","2012",0.337059
"IIASA","SSP1","BLZ","2013",0.3446875
"IIASA","SSP1","BLZ","2014",0.352335
"IIASA","SSP1","BLZ","2015",0.359871
"IIASA","SSP1","BLZ","2016",0.3673125
"IIASA","SSP1","BLZ","2017",0.3746935
"IIASA","SSP1","BLZ","2018",0.382066
"IIASA","SSP1","BLZ","2019",0.389095
"IIASA","SSP1","BLZ","2020",0.392424
"IIASA","SSP1","BLZ","2021",0.39832
"IIASA","SSP1","BLZ","2022",0.404231
"IIASA","SSP1","BLZ","2023",0.410123
"IIASA","SSP1","BLZ","2024",0.415963
"IIASA","SSP1","BLZ","2025",0.421717
"IIASA","SSP1","BLZ","2026",0.427375
"IIASA","SSP1","BLZ","2027",0.432915
"IIASA","SSP1","BLZ","2028",0.438313
"IIASA","SSP1","BLZ","2029",0.443557
"IIASA","SSP1","BLZ","2030",0.448621
"IIASA","SSP1","BLZ","2031",0.453499
"IIASA","SSP1","BLZ","2032",0.458198
"IIASA","SSP1","BLZ","2033",0.462708
"IIASA","SSP1","BLZ","2034",0.467029
"IIASA","SSP1","BLZ","2035",0.471154
"IIASA","SSP1","BLZ","2036",0.475092
"IIASA","SSP1","BLZ","2037",0.478859
"IIASA","SSP1","BLZ","2038",0.482466
"IIASA","SSP1","BLZ","2039",0.485954
"IIASA","SSP1","BLZ","2040",0.489324
"IIASA","SSP1","BLZ","2041",0.49261
"IIASA","SSP1","BLZ","2042",0.495809
"IIASA","SSP1","BLZ","2043",0.49891
"IIASA","SSP1","BLZ","2044",0.501909
"IIASA","SSP1","BLZ","2045",0.50481
"IIASA","SSP1","BLZ","2046",0.507597
"IIASA","SSP1","BLZ","2047",0.510298
"IIASA","SSP1","BLZ","2048",0.512866
"IIASA","SSP1","BLZ","2049",0.515341
"IIASA","SSP1","BLZ","2050",0.517703
"IIASA","SSP1","BOL","2005",9.377388
"IIASA","SSP1","BOL","2006",9.5426625
"IIASA","SSP1","BOL","2007",9.711152
"IIASA","SSP1","BOL","2008",9.880593
"IIASA","SSP1","BOL","2009",10.0513175
"IIASA","SSP1","BOL","2010",10.2232695
"IIASA","SSP1","BOL","2011",10.3962455
"IIASA","SSP1","BOL","2012",10.569697
"IIASA","SSP1","BOL","2013",10.743349
"IIASA","SSP1","BOL","2014",10.9169875
"IIASA","SSP1","BOL","2015",11.0900855
"IIASA","SSP1","BOL","2016",11.2630155
"IIASA","SSP1","BOL","2017",11.4355335
"IIASA","SSP1","BOL","2018",11.606905
"IIASA","SSP1","BOL","2019",11.7773145
"IIASA","SSP1","BOL","2020",11.862352
"IIASA","SSP1","BOL","2021",11.993426
"IIASA","SSP1","BOL","2022",12.1296
"IIASA","SSP1","BOL","2023",12.269436
"IIASA","SSP1","BOL","2024",12.411586
"IIASA","SSP1","BOL","2025",12.554824
"IIASA","SSP1","BOL","2026",12.69795
"IIASA","SSP1","BOL","2027",12.83988
"IIASA","SSP1","BOL","2028",12.979617
"IIASA","SSP1","BOL","2029",13.116225
"IIASA","SSP1","BOL","2030",13.248954
"IIASA","SSP1","BOL","2031",13.37718
"IIASA","SSP1","BOL","2032",13.500468
"IIASA","SSP1","BOL","2033",13.618605
"IIASA","SSP1","BOL","2034",13.731534
"IIASA","SSP1","BOL","2035",13.83926
"IIASA","SSP1","BOL","2036",13.941448
"IIASA","SSP1","BOL","2037",14.038083
"IIASA","SSP1","BOL","2038",14.129959
"IIASA","SSP1","BOL","2039",14.218175
"IIASA","SSP1","BOL","2040",14.303478
"IIASA","SSP1","BOL","2041",14.386148
"IIASA","SSP1","BOL","2042",14.465889
"IIASA","SSP1","BOL","2043",14.542254
"IIASA","SSP1","BOL","2044",14.614518
"IIASA","SSP1","BOL","2045",14.682173
"IIASA","SSP1","BOL","2046",14.745099
"IIASA","SSP1","BOL","2047",14.803405
"IIASA","SSP1","BOL","2048",14.856971
"IIASA","SSP1","BOL","2049",14.905726
"IIASA","SSP1","BOL","2050",14.949608
"IIASA","SSP1","BRA","2005",186.7973335
"IIASA","SSP1","BRA","2006",188.820682
"IIASA","SSP1","BRA","2007",190.7794525
"IIASA","SSP1","BRA","2008",192.672317
"IIASA","SSP1","BRA","2009",194.5175485
"IIASA","SSP1","BRA","2010",196.353492
"IIASA","SSP1","BRA","2011",198.185302
"IIASA","SSP1","BRA","2012",199.9777065
"IIASA","SSP1","BRA","2013",201.721767
"IIASA","SSP1","BRA","2014",203.4596505
"IIASA","SSP1","BRA","2015",205.188205
"IIASA","SSP1","BRA","2016",206.859578
"IIASA","SSP1","BRA","2017",208.50496
"IIASA","SSP1","BRA","2018",210.1665925
"IIASA","SSP1","BRA","2019",211.782878
"IIASA","SSP1","BRA","2020",212.564938
"IIASA","SSP1","BRA","2021",213.463959
"IIASA","SSP1","BRA","2022",214.366886
"IIASA","SSP1","BRA","2023",215.263946
"IIASA","SSP1","BRA","2024",216.145937
"IIASA","SSP1","BRA","2025",217.004083
"IIASA","SSP1","BRA","2026",217.830103
"IIASA","SSP1","BRA","2027",218.616177
"IIASA","SSP1","BRA","2028",219.355061
"IIASA","SSP1","BRA","2029",220.040202
"IIASA","SSP1","BRA","2030",220.666082
"IIASA","SSP1","BRA","2031",221.228648
"IIASA","SSP1","BRA","2032",221.725653
"IIASA","SSP1","BRA","2033",222.156796
"IIASA","SSP1","BRA","2034",222.523288
"IIASA","SSP1","BRA","2035",222.826671
"IIASA","SSP1","BRA","2036",223.065362
"IIASA","SSP1","BRA","2037",223.239973
"IIASA","SSP1","BRA","2038",223.357189
"IIASA","SSP1","BRA","2039",223.425992
"IIASA","SSP1","BRA","2040",223.452976
"IIASA","SSP1","BRA","2041",223.441105
"IIASA","SSP1","BRA","2042",223.389058
"IIASA","SSP1","BRA","2043",223.293807
"IIASA","SSP1","BRA","2044",223.150339
"IIASA","SSP1","BRA","2045",222.955117
"IIASA","SSP1","BRA","2046",222.707588
"IIASA","SSP1","BRA","2047",222.409635
"IIASA","SSP1","BRA","2048",222.062926
"IIASA","SSP1","BRA","2049",221.669958
"IIASA","SSP1","BRA","2050",221.232582
"IIASA","SSP1","BTN","2005",0.663323
"IIASA","SSP1","BTN","2006",0.6732595
"IIASA","SSP1","BTN","2007",0.6816135
"IIASA","SSP1","BTN","2008",0.689737
"IIASA","SSP1","BTN","2009",0.6976775
"IIASA","SSP1","BTN","2010",0.7055165
"IIASA","SSP1","BTN","2011",0.7133305
"IIASA","SSP1","BTN","2012",0.7211455
"IIASA","SSP1","BTN","2013",0.7288885
"IIASA","SSP1","BTN","2014",0.736357
"IIASA","SSP1","BTN","2015",0.743274
"IIASA","SSP1","BTN","2016",0.7497615
"IIASA","SSP1","BTN","2017",0.7561215
"IIASA","SSP1","BTN","2018",0.7620965
"IIASA","SSP1","BTN","2019",0.767459
"IIASA","SSP1","BTN","2020",0.769997
"IIASA","SSP1","BTN","2021",0.775364
"IIASA","SSP1","BTN","2022",0.780572
"IIASA","SSP1","BTN","2023",0.785612
"IIASA","SSP1","BTN","2024",0.790434
"IIASA","SSP1","BTN","2025",0.795072
"IIASA","SSP1","BTN","2026",0.799479
"IIASA","SSP1","BTN","2027",0.803669
"IIASA","SSP1","BTN","2028",0.807643
"IIASA","SSP1","BTN","2029",0.811389
"IIASA","SSP1","BTN","2030",0.814923
"IIASA","SSP1","BTN","2031",0.81823
"IIASA","SSP1","BTN","2032",0.821329
"IIASA","SSP1","BTN","2033",0.824187
"IIASA","SSP1","BTN","2034",0.826806
"IIASA","SSP1","BTN","2035",0.829171
"IIASA","SSP1","BTN","2036",0.831282
"IIASA","SSP1","BTN","2037",0.833133
"IIASA","SSP1","BTN","2038",0.834768
"IIASA","SSP1","BTN","2039",0.836206
"IIASA","SSP1","BTN","2040",0.837472
"IIASA","SSP1","BTN","2041",0.838575
"IIASA","SSP1","BTN","2042",0.839508
"IIASA","SSP1","BTN","2043",0.840261
"IIASA","SSP1","BTN","2044",0.840823
"IIASA","SSP1","BTN","2045",0.841174
"IIASA","SSP1","BTN","2046",0.841317
"IIASA","SSP1","BTN","2047",0.841243
"IIASA","SSP1","BTN","2048",0.840981
"IIASA","SSP1","BTN","2049",0.840518
"IIASA","SSP1","BTN","2050",0.839848
"IIASA","SSP1","BWA","2005",1.892807
"IIASA","SSP1","BWA","2006",1.9287035
"IIASA","SSP1","BWA","2007",1.966977
"IIASA","SSP1","BWA","2008",2.00732
"IIASA","SSP1","BWA","2009",2.048997
"IIASA","SSP1","BWA","2010",2.0916645
"IIASA","SSP1","BWA","2011",2.134037
"IIASA","SSP1","BWA","2012",2.1754255
"IIASA","SSP1","BWA","2013",2.217278
"IIASA","SSP1","BWA","2014",2.2603755
"IIASA","SSP1","BWA","2015",2.3051715
"IIASA","SSP1","BWA","2016",2.3524155
"IIASA","SSP1","BWA","2017",2.40184
"IIASA","SSP1","BWA","2018",2.4514085
"IIASA","SSP1","BWA","2019",2.4997015
"IIASA","SSP1","BWA","2020",2.523551
"IIASA","SSP1","BWA","2021",2.564849
"IIASA","SSP1","BWA","2022",2.606178
"IIASA","SSP1","BWA","2023",2.647382
"IIASA","SSP1","BWA","2024",2.688309
"IIASA","SSP1","BWA","2025",2.728836
"IIASA","SSP1","BWA","2026",2.76882
"IIASA","SSP1","BWA","2027",2.808161
"IIASA","SSP1","BWA","2028",2.846768
"IIASA","SSP1","BWA","2029",2.884526
"IIASA","SSP1","BWA","2030",2.92139
"IIASA","SSP1","BWA","2031",2.957287
"IIASA","SSP1","BWA","2032",2.992181
"IIASA","SSP1","BWA","2033",3.026051
"IIASA","SSP1","BWA","2034",3.05889
"IIASA","SSP1","BWA","2035",3.090687
"IIASA","SSP1","BWA","2036",3.121423
"IIASA","SSP1","BWA","2037",3.151112
"IIASA","SSP1","BWA","2038",3.179852
"IIASA","SSP1","BWA","2039",3.207816
"IIASA","SSP1","BWA","2040",3.235086
"IIASA","SSP1","BWA","2041",3.261675
"IIASA","SSP1","BWA","2042",3.287554
"IIASA","SSP1","BWA","2043",3.312739
"IIASA","SSP1","BWA","2044",3.337235
"IIASA","SSP1","BWA","2045",3.361054
"IIASA","SSP1","BWA","2046",3.384199
"IIASA","SSP1","BWA","2047",3.406614
"IIASA","SSP1","BWA","2048",3.428039
"IIASA","SSP1","BWA","2049",3.448171
"IIASA","SSP1","BWA","2050",3.466771
"IIASA","SSP1","CAF","2005",4.2088345
"IIASA","SSP1","CAF","2006",4.2943525
"IIASA","SSP1","CAF","2007",4.375569
"IIASA","SSP1","CAF","2008",4.467233
"IIASA","SSP1","CAF","2009",4.56454
"IIASA","SSP1","CAF","2010",4.660067
"IIASA","SSP1","CAF","2011",4.732022
"IIASA","SSP1","CAF","2012",4.7733055
"IIASA","SSP1","CAF","2013",4.8024285
"IIASA","SSP1","CAF","2014",4.7987345
"IIASA","SSP1","CAF","2015",4.819333
"IIASA","SSP1","CAF","2016",4.9041775
"IIASA","SSP1","CAF","2017",4.996741
"IIASA","SSP1","CAF","2018",5.09478
"IIASA","SSP1","CAF","2019",5.2093245
"IIASA","SSP1","CAF","2020",5.272024
"IIASA","SSP1","CAF","2021",5.415295
"IIASA","SSP1","CAF","2022",5.561005
"IIASA","SSP1","CAF","2023",5.708507
"IIASA","SSP1","CAF","2024",5.857303
"IIASA","SSP1","CAF","2025",6.007006
"IIASA","SSP1","CAF","2026",6.157426
"IIASA","SSP1","CAF","2027",6.308513
"IIASA","SSP1","CAF","2028",6.460343
"IIASA","SSP1","CAF","2029",6.613077
"IIASA","SSP1","CAF","2030",6.766849
"IIASA","SSP1","CAF","2031",6.921678
"IIASA","SSP1","CAF","2032",7.077304
"IIASA","SSP1","CAF","2033",7.23319
"IIASA","SSP1","CAF","2034",7.388618
"IIASA","SSP1","CAF","2035",7.543108
"IIASA","SSP1","CAF","2036",7.696309
"IIASA","SSP1","CAF","2037",7.848338
"IIASA","SSP1","CAF","2038",7.999762
"IIASA","SSP1","CAF","2039",8.151402
"IIASA","SSP1","CAF","2040",8.303787
"IIASA","SSP1","CAF","2041",8.456982
"IIASA","SSP1","CAF","2042",8.610594
"IIASA","SSP1","CAF","2043",8.764135
"IIASA","SSP1","CAF","2044",8.916957
"IIASA","SSP1","CAF","2045",9.068489
"IIASA","SSP1","CAF","2046",9.218545
"IIASA","SSP1","CAF","2047",9.366984
"IIASA","SSP1","CAF","2048",9.513231
"IIASA","SSP1","CAF","2049",9.656684
"IIASA","SSP1","CAF","2050",9.79684
"IIASA","SSP1","CAN","2005",32.215916
"IIASA","SSP1","CAN","2006",32.531867
"IIASA","SSP1","CAN","2007",32.8624585
"IIASA","SSP1","CAN","2008",33.2185405
"IIASA","SSP1","CAN","2009",33.593917
"IIASA","SSP1","CAN","2010",33.9634125
"IIASA","SSP1","CAN","2011",34.323531
"IIASA","SSP1","CAN","2012",34.6918785
"IIASA","SSP1","CAN","2013",35.063691
"IIASA","SSP1","CAN","2014",35.404608
"IIASA","SSP1","CAN","2015",35.732126
"IIASA","SSP1","CAN","2016",36.113532
"IIASA","SSP1","CAN","2017",36.5543475
"IIASA","SSP1","CAN","2018",37.035254
"IIASA","SSP1","CAN","2019",37.5225845
"IIASA","SSP1","CAN","2020",37.758236
"IIASA","SSP1","CAN","2021",37.943372
"IIASA","SSP1","CAN","2022",38.12614
"IIASA","SSP1","CAN","2023",38.306019
"IIASA","SSP1","CAN","2024",38.482697
"IIASA","SSP1","CAN","2025",38.656042
"IIASA","SSP1","CAN","2026",38.826151
"IIASA","SSP1","CAN","2027",38.993319
"IIASA","SSP1","CAN","2028",39.157964
"IIASA","SSP1","CAN","2029",39.320685
"IIASA","SSP1","CAN","2030",39.481952
"IIASA","SSP1","CAN","2031",39.642058
"IIASA","SSP1","CAN","2032",39.800875
"IIASA","SSP1","CAN","2033",39.957841
"IIASA","SSP1","CAN","2034",40.112125
"IIASA","SSP1","CAN","2035",40.263176
"IIASA","SSP1","CAN","2036",40.410877
"IIASA","SSP1","CAN","2037",40.555621
"IIASA","SSP1","CAN","2038",40.697942
"IIASA","SSP1","CAN","2039",40.838611
"IIASA","SSP1","CAN","2040",40.978236
"IIASA","SSP1","CAN","2041",41.116645
"IIASA","SSP1","CAN","2042",41.253773
"IIASA","SSP1","CAN","2043",41.390553
"IIASA","SSP1","CAN","2044",41.528135
"IIASA","SSP1","CAN","2045",41.667137
"IIASA","SSP1","CAN","2046",41.80807
"IIASA","SSP1","CAN","2047",41.950118
"IIASA","SSP1","CAN","2048",42.090849
"IIASA","SSP1","CAN","2049",42.227022
"IIASA","SSP1","CAN","2050",42.356223
"IIASA","SSP1","CHL","2005",16.175311
"IIASA","SSP1","CHL","2006",16.3345745
"IIASA","SSP1","CHL","2007",16.4955385
"IIASA","SSP1","CHL","2008",16.6614615
"IIASA","SSP1","CHL","2009",16.833447
"IIASA","SSP1","CHL","2010",17.004162
"IIASA","SSP1","CHL","2011",17.173573
"IIASA","SSP1","CHL","2012",17.341771
"IIASA","SSP1","CHL","2013",17.5099245
"IIASA","SSP1","CHL","2014",17.687108
"IIASA","SSP1","CHL","2015",17.870124
"IIASA","SSP1","CHL","2016",18.0838795
"IIASA","SSP1","CHL","2017",18.368577
"IIASA","SSP1","CHL","2018",18.7014505
"IIASA","SSP1","CHL","2019",19.0394855
"IIASA","SSP1","CHL","2020",19.206692
"IIASA","SSP1","CHL","2021",19.272459
"IIASA","SSP1","CHL","2022",19.340718
"IIASA","SSP1","CHL","2023",19.4104
"IIASA","SSP1","CHL","2024",19.48051
"IIASA","SSP1","CHL","2025",19.550089
"IIASA","SSP1","CHL","2026",19.618231
"IIASA","SSP1","CHL","2027",19.684105
"IIASA","SSP1","CHL","2028",19.746945
"IIASA","SSP1","CHL","2029",19.806027
"IIASA","SSP1","CHL","2030",19.86074
"IIASA","SSP1","CHL","2031",19.910637
"IIASA","SSP1","CHL","2032",19.955422
"IIASA","SSP1","CHL","2033",19.994968
"IIASA","SSP1","CHL","2034",20.029296
"IIASA","SSP1","CHL","2035",20.058473
"IIASA","SSP1","CHL","2036",20.082352
"IIASA","SSP1","CHL","2037",20.100956
"IIASA","SSP1","CHL","2038",20.114795
"IIASA","SSP1","CHL","2039",20.12452
"IIASA","SSP1","CHL","2040",20.130715
"IIASA","SSP1","CHL","2041",20.133498
"IIASA","SSP1","CHL","2042",20.132843
"IIASA","SSP1","CHL","2043",20.12892
"IIASA","SSP1","CHL","2044",20.121822
"IIASA","SSP1","CHL","2045",20.111611
"IIASA","SSP1","CHL","2046",20.09839
"IIASA","SSP1","CHL","2047",20.082132
"IIASA","SSP1","CHL","2048",20.062587
"IIASA","SSP1","CHL","2049",20.039465
"IIASA","SSP1","CHL","2050",20.012489
"IIASA","SSP1","CHM","2005",1304.8875615
"IIASA","SSP1","CHM","2006",1313.0865675
"IIASA","SSP1","CHM","2007",1321.5132235
"IIASA","SSP1","CHM","2008",1330.1671485
"IIASA","SSP1","CHM","2009",1339.125595
"IIASA","SSP1","CHM","2010",1348.191368
"IIASA","SSP1","CHM","2011",1357.0954805
"IIASA","SSP1","CHM","2012",1366.560818
"IIASA","SSP1","CHM","2013",1376.1003075
"IIASA","SSP1","CHM","2014",1385.1896685
"IIASA","SSP1","CHM","2015",1393.7154485
"IIASA","SSP1","CHM","2016",1401.8896805
"IIASA","SSP1","CHM","2017",1410.2759565
"IIASA","SSP1","CHM","2018",1417.0694685
"IIASA","SSP1","CHM","2019",1421.864031
"IIASA","SSP1","CHM","2020",1423.998017
"IIASA","SSP1","CHM","2021",1425.790066
"IIASA","SSP1","CHM","2022",1426.864423
"IIASA","SSP1","CHM","2023",1427.285087
"IIASA","SSP1","CHM","2024",1427.114166
"IIASA","SSP1","CHM","2025",1426.411939
"IIASA","SSP1","CHM","2026",1425.237047
"IIASA","SSP1","CHM","2027",1423.646252
"IIASA","SSP1","CHM","2028",1421.693937
"IIASA","SSP1","CHM","2029",1419.431055
"IIASA","SSP1","CHM","2030",1416.902207
"IIASA","SSP1","CHM","2031",1414.142551
"IIASA","SSP1","CHM","2032",1411.175037
"IIASA","SSP1","CHM","2033",1408.009245
"IIASA","SSP1","CHM","2034",1404.644676
"IIASA","SSP1","CHM","2035",1401.080609
"IIASA","SSP1","CHM","2036",1397.324526
"IIASA","SSP1","CHM","2037",1393.382661
"IIASA","SSP1","CHM","2038",1389.248217
"IIASA","SSP1","CHM","2039",1384.909364
"IIASA","SSP1","CHM","2040",1380.353417
"IIASA","SSP1","CHM","2041",1375.577315
"IIASA","SSP1","CHM","2042",1370.57156
"IIASA","SSP1","CHM","2043",1365.308189
"IIASA","SSP1","CHM","2044",1359.752184
"IIASA","SSP1","CHM","2045",1353.875688
"IIASA","SSP1","CHM","2046",1347.671221
"IIASA","SSP1","CHM","2047",1341.136292
"IIASA","SSP1","CHM","2048",1334.25529
"IIASA","SSP1","CHM","2049",1327.012253
"IIASA","SSP1","CHM","2050",1319.398667
"IIASA","SSP1","CHP","2005",7.4284345
"IIASA","SSP1","CHP","2006",7.47501
"IIASA","SSP1","CHP","2007",7.541904
"IIASA","SSP1","CHP","2008",7.6382885
"IIASA","SSP1","CHP","2009",7.734405
"IIASA","SSP1","CHP","2010",7.8224355
"IIASA","SSP1","CHP","2011",7.910982
"IIASA","SSP1","CHP","2012",7.995738
"IIASA","SSP1","CHP","2013",8.088367
"IIASA","SSP1","CHP","2014",8.187791
"IIASA","SSP1","CHP","2015",8.281732
"IIASA","SSP1","CHP","2016",8.372898
"IIASA","SSP1","CHP","2017",8.451687
"IIASA","SSP1","CHP","2018",8.514434
"IIASA","SSP1","CHP","2019",8.5755885
"IIASA","SSP1","CHP","2020",8.606426
"IIASA","SSP1","CHP","2021",8.664106
"IIASA","SSP1","CHP","2022",8.717305
"IIASA","SSP1","CHP","2023",8.766317
"IIASA","SSP1","CHP","2024",8.811515
"IIASA","SSP1","CHP","2025",8.853297
"IIASA","SSP1","CHP","2026",8.892186
"IIASA","SSP1","CHP","2027",8.928743
"IIASA","SSP1","CHP","2028",8.963554
"IIASA","SSP1","CHP","2029",8.997268
"IIASA","SSP1","CHP","2030",9.030425
"IIASA","SSP1","CHP","2031",9.063438
"IIASA","SSP1","CHP","2032",9.096488
"IIASA","SSP1","CHP","2033",9.129475
"IIASA","SSP1","CHP","2034",9.162115
"IIASA","SSP1","CHP","2035",9.194277
"IIASA","SSP1","CHP","2036",9.226016
