"JJJ","FPU","LND","Val"
"jplol","AMD_TJK","air",0.14
"jplol","AMD_TJK","arf",0.14
"jplol","AMD_TKM","air",0.14
"jplol","AMD_TKM","arf",0.14
"jplol","AMD_UZB","air",0.14
"jplol","AMD_UZB","arf",0.14
"jplol","AMR_CHM","air",0.13
"jplol","AMR_CHM","arf",0.13
"jplol","AMR_RUS","air",0.11
"jplol","AMR_RUS","arf",0.11
"jplol","ARA_IRQ","air",0.1
"jplol","ARA_IRQ","arf",0.1
"jplol","ARK_USA","air",0.1
"jplol","ARK_USA","arf",0.1
"jplol","ARM_ARM","air",0.11
"jplol","ARM_ARM","arf",0.11
"jplol","AZE_AZE","air",0.11
"jplol","AZE_AZE","arf",0.11
"jplol","BAL_BLT","air",0.11
"jplol","BAL_BLT","arf",0.11
"jplol","BAL_RUS","air",0.11
"jplol","BAL_RUS","arf",0.11
"jplol","BLA_RUS","air",0.11
"jplol","BLA_RUS","arf",0.11
"jplol","BLA_TUR","air",0.11
"jplol","BLA_TUR","arf",0.11
"jplol","BLA_UKR","air",0.11
"jplol","BLA_UKR","arf",0.11
"jplol","BLZ_BLZ","air",0.14
"jplol","BLZ_BLZ","arf",0.14
"jplol","BOR_IDN","air",0.09
"jplol","BOR_IDN","arf",0.09
"jplol","BOR_MYS","air",0.07
"jplol","BOR_MYS","arf",0.07
"jplol","BRT_BGD","air",0.15
"jplol","BRT_BGD","arf",0.15
"jplol","BRT_BTN","air",0.13
"jplol","BRT_BTN","arf",0.13
"jplol","BRT_CHM","air",0.13
"jplol","BRT_CHM","arf",0.13
"jplol","BRT_IND","air",0.14
"jplol","BRT_IND","arf",0.14
"jplol","CAF_AGO","air",0.19
"jplol","CAF_AGO","arf",0.19
"jplol","CAF_CAF","air",0.14
"jplol","CAF_CAF","arf",0.14
"jplol","CAF_CMR","air",0.14
"jplol","CAF_CMR","arf",0.14
"jplol","CAF_COG","air",0.14
"jplol","CAF_COG","arf",0.14
"jplol","CAF_GAB","air",0.14
"jplol","CAF_GAB","arf",0.14
"jplol","CAF_GNQ","air",0.14
"jplol","CAF_GNQ","arf",0.14
"jplol","CAF_NAM","air",0.19
"jplol","CAF_NAM","arf",0.19
"jplol","CAL_USA","air",0.1
"jplol","CAL_USA","arf",0.1
"jplol","CAN_CAN","air",0.13
"jplol","CAN_CAN","arf",0.13
"jplol","CAU_AUS","air",0.08
"jplol","CAU_AUS","arf",0.08
"jplol","CAV_IND","air",0.14
"jplol","CAV_IND","arf",0.14
"jplol","CHC_CHL","air",0.14
"jplol","CHC_CHL","arf",0.14
"jplol","CHJ_CHM","air",0.13
"jplol","CHJ_CHM","arf",0.13
"jplol","CHO_IND","air",0.14
"jplol","CHO_IND","arf",0.14
"jplol","CHU_KAZ","air",0.14
"jplol","CHU_KAZ","arf",0.14
"jplol","CHU_KGZ","air",0.14
"jplol","CHU_KGZ","arf",0.14
"jplol","COB_CAN","air",0.13
"jplol","COB_CAN","arf",0.13
"jplol","COB_USA","air",0.1
"jplol","COB_USA","arf",0.1
"jplol","COL_USA","air",0.1
"jplol","COL_USA","arf",0.1
"jplol","CON_AGO","air",0.19
"jplol","CON_AGO","arf",0.19
"jplol","CON_CAF","air",0.14
"jplol","CON_CAF","arf",0.14
"jplol","CON_COD","air",0.14
"jplol","CON_COD","arf",0.14
"jplol","CON_COG","air",0.14
"jplol","CON_COG","arf",0.14
"jplol","CRB_CRB","air",0.13
"jplol","CRB_CRB","arf",0.13
"jplol","CRI_CRI","air",0.14
