"J","FPU","FCTR","Val"
"jbana","CON_AGO","air",-0.624
"jbana","CON_AGO","arf",-0.468
"jbana","CON_CAF","air",-0.408
"jbana","CON_CAF","arf",-0.306
"jbana","CON_COD","air",-0.408
"jbana","CON_COD","arf",-0.306
"jbana","CON_COG","air",-0.374
"jbana","CON_COG","arf",-0.306
"jbana","CRB_CRB","air",-0.33
"jbana","CRB_CRB","arf",-0.3
"jbana","CRI_CRI","air",-0.552
"jbana","CRI_CRI","arf",-0.414
"jbana","CUB_CUB","air",-0.644
"jbana","CUB_CUB","arf",-0.414
"jbana","DAN_TUR","air",-0.576
"jbana","DAN_TUR","arf",-0.432
"jbana","DOM_DOM","air",-0.552
"jbana","DOM_DOM","arf",-0.414
"jbana","EAC_BDI","air",-0.6
"jbana","EAC_BDI","arf",-0.45
"jbana","EAC_COD","air",-0.408
"jbana","EAC_COD","arf",-0.306
"jbana","EAC_RWA","air",-0.6
"jbana","EAC_RWA","arf",-0.45
"jbana","EAC_TZA","air",-0.8
"jbana","EAC_TZA","arf",-0.45
"jbana","EAU_AUS","air",-0.48
"jbana","EAU_AUS","arf",-0.4
"jbana","EGH_IND","air",-0.528
"jbana","EGH_IND","arf",-0.528
"jbana","EME_CYP","air",-0.624
"jbana","EME_CYP","arf",-0.468
"jbana","EME_EGY","air",-0.6
"jbana","EME_EGY","arf",-0.45
"jbana","EME_ISR","air",-0.456
"jbana","EME_ISR","arf",-0.38
"jbana","EME_JOR","air",-0.624
"jbana","EME_JOR","arf",-0.52
"jbana","EME_LBN","air",-0.624
"jbana","EME_LBN","arf",-0.468
"jbana","EME_PSE","air",-0.442
"jbana","EME_PSE","arf",-0.34
"jbana","EME_SYR","air",-0.624
"jbana","EME_SYR","arf",-0.468
"jbana","EME_TUR","air",-0.576
"jbana","EME_TUR","arf",-0.432
"jbana","FJI_FJI","air",-0.36
"jbana","FJI_FJI","arf",-0.3
"jbana","GAN_BGD","air",-0.504
"jbana","GAN_BGD","arf",-0.378
"jbana","GAN_CHM","air",-0.408
"jbana","GAN_CHM","arf",-0.306
"jbana","GAN_IND","air",-0.528
"jbana","GAN_IND","arf",-0.528
"jbana","GAN_NPL","air",-0.48
"jbana","GAN_NPL","arf",-0.36
"jbana","GBA_USA","air",-0.648
"jbana","GBA_USA","arf",-0.648
"jbana","GLA_USA","air",-0.648
"jbana","GLA_USA","arf",-0.648
"jbana","GOD_IND","air",-0.528
"jbana","GOD_IND","arf",-0.528
"jbana","GRC_GRC","air",-0.456
"jbana","GRC_GRC","arf",-0.38
"jbana","GSA_GSA","air",-0.644
"jbana","GSA_GSA","arf",-0.414
"jbana","GTM_GTM","air",-0.552
"jbana","GTM_GTM","arf",-0.414
"jbana","HAI_CHM","air",-0.408
"jbana","HAI_CHM","arf",-0.306
"jbana","HND_HND","air",-0.552
"jbana","HND_HND","arf",-0.414
"jbana","HOA_ETH","air",-0.704
"jbana","HOA_ETH","arf",-0.396
"jbana","HOA_KEN","air",-0.8
"jbana","HOA_KEN","arf",-0.45
"jbana","HOA_SOM","air",-0.528
"jbana","HOA_SOM","arf",-0.396
"jbana","HTI_HTI","air",-0.552
"jbana","HTI_HTI","arf",-0.46
"jbana","HUA_CHM","air",-0.408
"jbana","HUA_CHM","arf",-0.306
"jbana","HUN_CHM","air",-0.408
"jbana","HUN_CHM","arf",-0.306
"jbana","HWI_USA","air",-0.648
"jbana","HWI_USA","arf",-0.648
"jbana","IEC_IND","air",-0.528
"jbana","IEC_IND","arf",-0.528
"jbana","IND_CHM","air",-0.408
"jbana","IND_CHM","arf",-0.306
"jbana","IND_IND","air",-0.528
"jbana","IND_IND","arf",-0.528
"jbana","IND_PAK","air",-0.408
"jbana","IND_PAK","arf",-0.408
"jbana","INE_IDN","air",-0.48
"jbana","INE_IDN","arf",-0.36
"jbana","INW_IDN","air",-0.48
"jbana","INW_IDN","arf",-0.36
"jbana","JAM_JAM","air",-0.36
"jbana","JAM_JAM","arf",-0.27
"jbana","JAP_JPN","air",-0.528
"jbana","JAP_JPN","arf",-0.44
"jbana","KAL_ZAF","air",-0.456
"jbana","KAL_ZAF","arf",-0.342
"jbana","KRI_IND","air",-0.528
"jbana","KRI_IND","arf",-0.528
"jbana","LAJ_CHM","air",-0.408
"jbana","LAJ_CHM","arf",-0.306
"jbana","LBO_FRP","air",-0.624
"jbana","LBO_FRP","arf",-0.52
"jbana","LCB_CAF","air",-0.408
"jbana","LCB_CAF","arf",-0.306
"jbana","LCB_CMR","air",-0.306
"jbana","LCB_CMR","arf",-0.306
"jbana","LCB_NGA","air",-0.728
"jbana","LCB_NGA","arf",-0.52
"jbana","LIM_MOZ","air",-0.676
"jbana","LIM_MOZ","arf",-0.468
"jbana","LIM_ZAF","air",-0.456
"jbana","LIM_ZAF","arf",-0.342
"jbana","LIM_ZWE","air",-0.676
"jbana","LIM_ZWE","arf",-0.52
"jbana","LMO_CHM","air",-0.408
"jbana","LMO_CHM","arf",-0.306
"jbana","LUN_IND","air",-0.528
"jbana","LUN_IND","arf",-0.528
"jbana","MAD_MDG","air",-0.624
"jbana","MAD_MDG","arf",-0.468
"jbana","MAT_IND","air",-0.528
"jbana","MAT_IND","arf",-0.528
"jbana","MAU_AUS","air",-0.48
"jbana","MAU_AUS","arf",-0.4
"jbana","MEK_KHM","air",-0.48
"jbana","MEK_KHM","arf",-0.27
"jbana","MEK_LAO","air",-0.48
"jbana","MEK_LAO","arf",-0.27
"jbana","MEK_THA","air",-0.528
"jbana","MEK_THA","arf",-0.396
"jbana","MEK_VNM","air",-0.456
"jbana","MEK_VNM","arf",-0.342
"jbana","MHN_IND","air",-0.528
"jbana","MHN_IND","arf",-0.528
"jbana","MIM_MEX","air",-0.624
"jbana","MIM_MEX","arf",-0.52
"jbana","MIS_USA","air",-0.648
"jbana","MIS_USA","arf",-0.648
"jbana","MOU_USA","air",-0.648
"jbana","MOU_USA","arf",-0.648
"jbana","NAC_DZA","air",-0.624
"jbana","NAC_DZA","arf",-0.468
"jbana","NAC_EGY","air",-0.6
"jbana","NAC_EGY","arf",-0.45
"jbana","NEB_BRA","air",-0.72
"jbana","NEB_BRA","arf",-0.54
"jbana","NIC_NIC","air",-0.552
"jbana","NIC_NIC","arf",-0.414
"jbana","NIG_BEN","air",-0.408
"jbana","NIG_BEN","arf",-0.306
"jbana","NIG_BFA","air",-0.528
"jbana","NIG_BFA","arf",-0.396
"jbana","NIG_CIV","air",-0.408
"jbana","NIG_CIV","arf",-0.306
"jbana","NIG_CMR","air",-0.306
"jbana","NIG_CMR","arf",-0.306
"jbana","NIG_GIN","air",-0.408
"jbana","NIG_GIN","arf",-0.306
"jbana","NIG_MLI","air",-0.528
"jbana","NIG_MLI","arf",-0.396
"jbana","NIG_NGA","air",-0.728
"jbana","NIG_NGA","arf",-0.52
"jbana","NLL_EGY","air",-0.6
"jbana","NLL_EGY","arf",-0.45
"jbana","NLL_ETH","air",-0.704
"jbana","NLL_ETH","arf",-0.396
"jbana","NLL_SDN","air",-0.528
"jbana","NLL_SDN","arf",-0.396
"jbana","NWA_MOR","air",-0.624
"jbana","NWA_MOR","arf",-0.468
"jbana","NWS_COL","air",-0.624
"jbana","NWS_COL","arf",-0.468
"jbana","NWS_ECU","air",-0.552
"jbana","NWS_ECU","arf",-0.414
"jbana","OAO_OAO","air",-0.27
"jbana","OAO_OAO","arf",-0.27
"jbana","OBB_CHM","air",-0.408
"jbana","OBB_CHM","arf",-0.306
"jbana","OHI_USA","air",-0.648
"jbana","OHI_USA","arf",-0.648
"jbana","OIO_OIO","air",-0.36
"jbana","OIO_OIO","arf",-0.3
"jbana","OPO_OPO","air",-0.36
"jbana","OPO_OPO","arf",-0.27
"jbana","ORA_ZAF","air",-0.456
"jbana","ORA_ZAF","arf",-0.342
"jbana","ORI_COL","air",-0.624
"jbana","ORI_COL","arf",-0.468
"jbana","ORI_VEN","air",-0.552
"jbana","ORI_VEN","arf",-0.414
"jbana","PAN_PAN","air",-0.552
"jbana","PAN_PAN","arf",-0.414
"jbana","PAO_PNG","air",-0.36
"jbana","PAO_PNG","arf",-0.27
"jbana","PAR_ARG","air",-0.816
"jbana","PAR_ARG","arf",-0.612
"jbana","PAR_BOL","air",-0.552
"jbana","PAR_BOL","arf",-0.414
"jbana","PAR_BRA","air",-0.72
"jbana","PAR_BRA","arf",-0.54
"jbana","PAR_PRY","air",-0.552
"jbana","PAR_PRY","arf",-0.414
"jbana","PEC_PER","air",-0.552
"jbana","PEC_PER","arf",-0.414
"jbana","PHI_PHL","air",-0.456
"jbana","PHI_PHL","arf",-0.342
"jbana","PRT_PRT","air",-0.624
"jbana","PRT_PRT","arf",-0.468
"jbana","RAP_RAP","air",-0.624
"jbana","RAP_RAP","arf",-0.468
"jbana","RHI_FRP","air",-0.624
"jbana","RHI_FRP","arf",-0.52
"jbana","RHO_FRP","air",-0.624
"jbana","RHO_FRP","arf",-0.52
"jbana","RIC_ARG","air",-0.816
"jbana","RIC_ARG","arf",-0.612
"jbana","RIG_MEX","air",-0.624
"jbana","RIG_MEX","arf",-0.52
"jbana","RIG_USA","air",-0.648
"jbana","RIG_USA","arf",-0.648
"jbana","RVE_VEN","air",-0.552
"jbana","RVE_VEN","arf",-0.414
"jbana","RVN_VNM","air",-0.456
"jbana","RVN_VNM","arf",-0.342
"jbana","RWI_USA","air",-0.648
"jbana","RWI_USA","arf",-0.648
"jbana","SAC_SWZ","air",-0.9464
"jbana","SAC_SWZ","arf",-0.52
"jbana","SAC_ZAF","air",-0.456
"jbana","SAC_ZAF","arf",-0.342
"jbana","SAF_MOZ","air",-0.676
"jbana","SAF_MOZ","arf",-0.468
"jbana","SAF_TZA","air",-0.8
"jbana","SAF_TZA","arf",-0.45
"jbana","SAF_ZWE","air",-0.676
"jbana","SAF_ZWE","arf",-0.52
"jbana","SAH_DZA","air",-0.624
"jbana","SAH_DZA","arf",-0.468
"jbana","SAH_EGY","air",-0.6
"jbana","SAH_EGY","arf",-0.45
"jbana","SAH_MLI","air",-0.528
"jbana","SAH_MLI","arf",-0.396
"jbana","SAH_MOR","air",-0.624
"jbana","SAH_MOR","arf",-0.468
"jbana","SAH_SDN","air",-0.528
"jbana","SAH_SDN","arf",-0.396
"jbana","SAL_ARG","air",-0.816
"jbana","SAL_ARG","arf",-0.612
"jbana","SAN_BRA","air",-0.72
"jbana","SAN_BRA","arf",-0.54
"jbana","SAU_SAU","air",-0.624
"jbana","SAU_SAU","arf",-0.468
"jbana","SAY_IND","air",-0.528
"jbana","SAY_IND","arf",-0.528
"jbana","SEI_FRP","air",-0.624
"jbana","SEI_FRP","arf",-0.52
"jbana","SEN_GIN","air",-0.408
"jbana","SEN_GIN","arf",-0.306
"jbana","SEN_MLI","air",-0.528
"jbana","SEN_MLI","arf",-0.396
"jbana","SEN_SEN","air",-0.408
"jbana","SEN_SEN","arf",-0.306
"jbana","SEU_USA","air",-0.648
"jbana","SEU_USA","arf",-0.648
"jbana","SLB_SLB","air",-0.36
"jbana","SLB_SLB","arf",-0.27
"jbana","SLV_SLV","air",-0.552
"jbana","SLV_SLV","arf",-0.414
"jbana","SON_CHM","air",-0.408
"jbana","SON_CHM","arf",-0.306
"jbana","SPP_SPP","air",-0.624
"jbana","SPP_SPP","arf",-0.52
"jbana","TIE_ARG","air",-0.816
"jbana","TIE_ARG","arf",-0.612
"jbana","TIG_IRN","air",-0.624
"jbana","TIG_IRN","arf",-0.52
"jbana","TIG_SYR","air",-0.624
"jbana","TIG_SYR","arf",-0.468
"jbana","TIG_TUR","air",-0.576
"jbana","TIG_TUR","arf",-0.432
"jbana","TLS_TLS","air",-0.39
"jbana","TLS_TLS","arf",-0.27
"jbana","TMM_BGD","air",-0.504
"jbana","TMM_BGD","arf",-0.378
"jbana","TMM_MYS","air",-0.48
"jbana","TMM_MYS","arf",-0.4
"jbana","TMM_OSA","air",-0.39
"jbana","TMM_OSA","arf",-0.27
"jbana","TMM_THA","air",-0.528
"jbana","TMM_THA","arf",-0.396
"jbana","TOC_BRA","air",-0.72
"jbana","TOC_BRA","arf",-0.54
"jbana","TWN_CHM","air",-0.408
"jbana","TWN_CHM","arf",-0.306
"jbana","UME_MEX","air",-0.624
"jbana","UME_MEX","arf",-0.52
"jbana","URU_BRA","air",-0.72
"jbana","URU_BRA","arf",-0.54
"jbana","USN_USA","air",-0.648
"jbana","USN_USA","arf",-0.648
"jbana","VOT_BEN","air",-0.408
"jbana","VOT_BEN","arf",-0.306
"jbana","VOT_BFA","air",-0.528
"jbana","VOT_BFA","arf",-0.396
"jbana","VOT_CIV","air",-0.408
"jbana","VOT_CIV","arf",-0.306
"jbana","VOT_GHA","air",-0.544
"jbana","VOT_GHA","arf",-0.306
"jbana","VOT_MLI","air",-0.528
"jbana","VOT_MLI","arf",-0.396
"jbana","VOT_TGO","air",-0.408
"jbana","VOT_TGO","arf",-0.306
"jbana","VUT_VUT","air",-0.36
"jbana","VUT_VUT","arf",-0.3
"jbana","WAC_CIV","air",-0.408
"jbana","WAC_CIV","arf",-0.306
"jbana","WAC_GIN","air",-0.408
"jbana","WAC_GIN","arf",-0.306
"jbana","WAC_GNB","air",-0.408
"jbana","WAC_GNB","arf",-0.306
"jbana","WAC_LBR","air",-0.272
"jbana","WAC_LBR","arf",-0.34
"jbana","WAC_SEN","air",-0.408
"jbana","WAC_SEN","arf",-0.306
"jbana","WAI_IRN","air",-0.624
"jbana","WAI_IRN","arf",-0.52
"jbana","WAI_PAK","air",-0.408
"jbana","WAI_PAK","arf",-0.408
"jbana","WAU_AUS","air",-0.48
"jbana","WAU_AUS","arf",-0.4
"jbana","WGM_USA","air",-0.648
"jbana","WGM_USA","arf",-0.648
"jbana","YEM_YEM","air",-0.624
"jbana","YEM_YEM","arf",-0.468
"jbana","YHE_CHM","air",-0.408
"jbana","YHE_CHM","arf",-0.306
"jbana","YRD_CHM","air",-0.408
"jbana","YRD_CHM","arf",-0.306
"jbana","YRD_VNM","air",-0.456
"jbana","YRD_VNM","arf",-0.342
"jbana","YUC_MEX","air",-0.624
"jbana","YUC_MEX","arf",-0.52
"jbana","ZAM_AGO","air",-0.624
"jbana","ZAM_AGO","arf",-0.468
"jbana","ZAM_COD","air",-0.408
"jbana","ZAM_COD","arf",-0.306
"jbana","ZAM_MOZ","air",-0.676
"jbana","ZAM_MOZ","arf",-0.468
"jbana","ZAM_MWI","air",-0.728
"jbana","ZAM_MWI","arf",-0.468
"jbana","ZAM_TZA","air",-0.8
"jbana","ZAM_TZA","arf",-0.45
"jbana","ZAM_ZMB","air",-0.78
"jbana","ZAM_ZMB","arf",-0.468
"jbana","ZAM_ZWE","air",-0.676
"jbana","ZAM_ZWE","arf",-0.52
"jbana","ZHJ_CHM","air",-0.408
"jbana","ZHJ_CHM","arf",-0.306
"jplnt","AMA_BOL","air",-0.552
"jplnt","AMA_BOL","arf",-0.414
"jplnt","AMA_COL","air",-0.624
"jplnt","AMA_COL","arf",-0.468
"jplnt","AMA_ECU","air",-0.552
"jplnt","AMA_ECU","arf",-0.414
"jplnt","BLZ_BLZ","air",-0.552
"jplnt","BLZ_BLZ","arf",-0.414
"jplnt","BRT_BGD","air",-0.504
"jplnt","BRT_BGD","arf",-0.378
"jplnt","CAF_CAF","air",-0.408
"jplnt","CAF_CAF","arf",-0.306
"jplnt","CAF_CMR","air",-0.306
"jplnt","CAF_CMR","arf",-0.306
"jplnt","CAF_COG","air",-0.374
"jplnt","CAF_COG","arf",-0.306
"jplnt","CAF_GAB","air",-0.306
"jplnt","CAF_GAB","arf",-0.306
"jplnt","CAF_GNQ","air",-0.408
"jplnt","CAF_GNQ","arf",-0.306
"jplnt","CON_CAF","air",-0.408
"jplnt","CON_CAF","arf",-0.306
"jplnt","CON_COD","air",-0.408
"jplnt","CON_COD","arf",-0.306
"jplnt","CON_COG","air",-0.374
"jplnt","CON_COG","arf",-0.306
"jplnt","CRB_CRB","air",-0.33
"jplnt","CRB_CRB","arf",-0.3
"jplnt","CRI_CRI","air",-0.552
"jplnt","CRI_CRI","arf",-0.414
"jplnt","CUB_CUB","air",-0.644
"jplnt","CUB_CUB","arf",-0.414
"jplnt","DOM_DOM","air",-0.552
"jplnt","DOM_DOM","arf",-0.414
"jplnt","EAC_COD","air",-0.408
"jplnt","EAC_COD","arf",-0.306
"jplnt","EAC_RWA","air",-0.6
"jplnt","EAC_RWA","arf",-0.45
"jplnt","EAC_TZA","air",-0.8
"jplnt","EAC_TZA","arf",-0.45
"jplnt","FJI_FJI","air",-0.36
"jplnt","FJI_FJI","arf",-0.3
"jplnt","GAN_BGD","air",-0.504
"jplnt","GAN_BGD","arf",-0.378
"jplnt","GSA_GSA","air",-0.644
"jplnt","GSA_GSA","arf",-0.414
"jplnt","GTM_GTM","air",-0.552
"jplnt","GTM_GTM","arf",-0.414
"jplnt","HND_HND","air",-0.552
"jplnt","HND_HND","arf",-0.414
"jplnt","HOA_KEN","air",-0.8
"jplnt","HOA_KEN","arf",-0.45
"jplnt","HTI_HTI","air",-0.552
"jplnt","HTI_HTI","arf",-0.46
"jplnt","JAM_JAM","air",-0.36
"jplnt","JAM_JAM","arf",-0.27
"jplnt","LCB_CAF","air",-0.408
"jplnt","LCB_CAF","arf",-0.306
"jplnt","LCB_CMR","air",-0.306
"jplnt","LCB_CMR","arf",-0.306
"jplnt","MEK_MMR","air",-0.384
"jplnt","MEK_MMR","arf",-0.288
"jplnt","NIC_NIC","air",-0.552
"jplnt","NIC_NIC","arf",-0.414
"jplnt","NIG_CIV","air",-0.408
"jplnt","NIG_CIV","arf",-0.306
"jplnt","NIG_CMR","air",-0.306
"jplnt","NIG_CMR","arf",-0.306
"jplnt","NIG_GIN","air",-0.408
"jplnt","NIG_GIN","arf",-0.306
"jplnt","NLL_UGA","air",-0.7
"jplnt","NLL_UGA","arf",-0.45
"jplnt","NWS_COL","air",-0.624
"jplnt","NWS_COL","arf",-0.468
"jplnt","NWS_ECU","air",-0.552
"jplnt","NWS_ECU","arf",-0.414
"jplnt","OAO_OAO","air",-0.27
"jplnt","OAO_OAO","arf",-0.27
"jplnt","OPO_OPO","air",-0.36
"jplnt","OPO_OPO","arf",-0.27
"jplnt","ORI_COL","air",-0.624
"jplnt","ORI_COL","arf",-0.468
"jplnt","ORI_VEN","air",-0.552
"jplnt","ORI_VEN","arf",-0.414
"jplnt","PAN_PAN","air",-0.552
"jplnt","PAN_PAN","arf",-0.414
"jplnt","PAR_BOL","air",-0.552
"jplnt","PAR_BOL","arf",-0.414
"jplnt","PHI_PHL","air",-0.456
"jplnt","PHI_PHL","arf",-0.342
"jplnt","RVE_VEN","air",-0.552
"jplnt","RVE_VEN","arf",-0.414
"jplnt","SAF_TZA","air",-0.8
"jplnt","SAF_TZA","arf",-0.45
"jplnt","SEN_GIN","air",-0.408
"jplnt","SEN_GIN","arf",-0.306
"jplnt","SLV_SLV","air",-0.552
"jplnt","SLV_SLV","arf",-0.414
"jplnt","SRL_LKA","air",-0.48
"jplnt","SRL_LKA","arf",-0.36
"jplnt","TMM_BGD","air",-0.504
"jplnt","TMM_BGD","arf",-0.378
"jplnt","TMM_MMR","air",-0.384
"jplnt","TMM_MMR","arf",-0.288
"jplnt","VOT_CIV","air",-0.408
"jplnt","VOT_CIV","arf",-0.306
"jplnt","VOT_GHA","air",-0.544
"jplnt","VOT_GHA","arf",-0.306
"jplnt","WAC_CIV","air",-0.408
"jplnt","WAC_CIV","arf",-0.306
"jplnt","WAC_GIN","air",-0.408
"jplnt","WAC_GIN","arf",-0.306
"jplnt","WAC_GNB","air",-0.408
"jplnt","WAC_GNB","arf",-0.306
"jplnt","WAC_LBR","air",-0.272
"jplnt","WAC_LBR","arf",-0.34
"jplnt","WAC_SLE","air",-0.408
"jplnt","WAC_SLE","arf",-0.306
"jplnt","ZAM_COD","air",-0.408
"jplnt","ZAM_COD","arf",-0.306
"jplnt","ZAM_MWI","air",-0.728
"jplnt","ZAM_MWI","arf",-0.468
"jplnt","ZAM_TZA","air",-0.8
"jplnt","ZAM_TZA","arf",-0.45
"jsubf","ALB_ALB","air",-0.456
"jsubf","ALB_ALB","arf",-0.38
"jsubf","ALK_USA","air",-0.648
"jsubf","ALK_USA","arf",-0.648
"jsubf","AMA_BOL","air",-0.552
"jsubf","AMA_BOL","arf",-0.414
"jsubf","AMA_BRA","air",-0.72
"jsubf","AMA_BRA","arf",-0.54
"jsubf","AMA_COL","air",-0.624
"jsubf","AMA_COL","arf",-0.468
"jsubf","AMA_ECU","air",-0.552
"jsubf","AMA_ECU","arf",-0.414
"jsubf","AMA_PER","air",-0.552
"jsubf","AMA_PER","arf",-0.414
"jsubf","AMD_AFG","air",-0.48
"jsubf","AMD_AFG","arf",-0.36
"jsubf","AMD_TJK","air",-0.576
"jsubf","AMD_TJK","arf",-0.432
"jsubf","AMD_UZB","air",-0.576
"jsubf","AMD_UZB","arf",-0.432
"jsubf","AMR_CHM","air",-0.408
"jsubf","AMR_CHM","arf",-0.306
"jsubf","ARA_IRQ","air",-0.624
"jsubf","ARA_IRQ","arf",-0.52
"jsubf","ARK_USA","air",-0.648
"jsubf","ARK_USA","arf",-0.648
"jsubf","AZE_AZE","air",-0.648
"jsubf","AZE_AZE","arf",-0.486
"jsubf","BLA_TUR","air",-0.576
"jsubf","BLA_TUR","arf",-0.432
"jsubf","BLZ_BLZ","air",-0.552
"jsubf","BLZ_BLZ","arf",-0.414
"jsubf","BOR_IDN","air",-0.48
"jsubf","BOR_IDN","arf",-0.36
"jsubf","BOR_MYS","air",-0.48
"jsubf","BOR_MYS","arf",-0.4
"jsubf","BRT_BGD","air",-0.504
"jsubf","BRT_BGD","arf",-0.378
"jsubf","BRT_BTN","air",-0.48
"jsubf","BRT_BTN","arf",-0.36
"jsubf","BRT_CHM","air",-0.408
"jsubf","BRT_CHM","arf",-0.306
"jsubf","BRT_IND","air",-0.528
"jsubf","BRT_IND","arf",-0.528
"jsubf","CAF_AGO","air",-0.624
"jsubf","CAF_AGO","arf",-0.468
"jsubf","CAF_CAF","air",-0.408
"jsubf","CAF_CAF","arf",-0.306
"jsubf","CAF_CMR","air",-0.306
"jsubf","CAF_CMR","arf",-0.306
"jsubf","CAF_COG","air",-0.374
"jsubf","CAF_COG","arf",-0.306
"jsubf","CAF_GAB","air",-0.306
"jsubf","CAF_GAB","arf",-0.306
"jsubf","CAF_NAM","air",-0.416
"jsubf","CAF_NAM","arf",-0.52
"jsubf","CAL_USA","air",-0.648
"jsubf","CAL_USA","arf",-0.648
"jsubf","CAU_AUS","air",-0.48
"jsubf","CAU_AUS","arf",-0.4
"jsubf","CAV_IND","air",-0.528
"jsubf","CAV_IND","arf",-0.528
"jsubf","CHC_CHL","air",-0.552
"jsubf","CHC_CHL","arf",-0.414
"jsubf","CHJ_CHM","air",-0.408
"jsubf","CHJ_CHM","arf",-0.306
"jsubf","CHO_IND","air",-0.528
"jsubf","CHO_IND","arf",-0.528
"jsubf","CHU_KAZ","air",-0.576
"jsubf","CHU_KAZ","arf",-0.432
"jsubf","COB_USA","air",-0.648
"jsubf","COB_USA","arf",-0.648
"jsubf","COL_USA","air",-0.648
"jsubf","COL_USA","arf",-0.648
"jsubf","CON_AGO","air",-0.624
"jsubf","CON_AGO","arf",-0.468
"jsubf","CON_CAF","air",-0.408
"jsubf","CON_CAF","arf",-0.306
"jsubf","CON_COD","air",-0.408
"jsubf","CON_COD","arf",-0.306
"jsubf","CON_COG","air",-0.374
"jsubf","CON_COG","arf",-0.306
"jsubf","CRB_CRB","air",-0.33
"jsubf","CRB_CRB","arf",-0.3
"jsubf","CRI_CRI","air",-0.552
"jsubf","CRI_CRI","arf",-0.414
"jsubf","CUB_CUB","air",-0.644
"jsubf","CUB_CUB","arf",-0.414
"jsubf","DAN_BGR","air",-0.456
"jsubf","DAN_BGR","arf",-0.342
"jsubf","DAN_HRV","air",-0.418
"jsubf","DAN_HRV","arf",-0.38
"jsubf","DAN_HUN","air",-0.456
"jsubf","DAN_HUN","arf",-0.342
"jsubf","DAN_OBN","air",-0.456
"jsubf","DAN_OBN","arf",-0.342
"jsubf","DAN_TUR","air",-0.576
"jsubf","DAN_TUR","arf",-0.432
"jsubf","DOM_DOM","air",-0.552
"jsubf","DOM_DOM","arf",-0.414
"jsubf","EAC_COD","air",-0.408
"jsubf","EAC_COD","arf",-0.306
"jsubf","EAC_RWA","air",-0.6
"jsubf","EAC_RWA","arf",-0.45
"jsubf","EAC_TZA","air",-0.8
"jsubf","EAC_TZA","arf",-0.45
"jsubf","EAU_AUS","air",-0.48
"jsubf","EAU_AUS","arf",-0.4
"jsubf","EGH_IND","air",-0.528
"jsubf","EGH_IND","arf",-0.528
"jsubf","EME_CYP","air",-0.624
"jsubf","EME_CYP","arf",-0.468
"jsubf","EME_EGY","air",-0.6
"jsubf","EME_EGY","arf",-0.45
"jsubf","EME_ISR","air",-0.456
"jsubf","EME_ISR","arf",-0.38
"jsubf","EME_JOR","air",-0.624
"jsubf","EME_JOR","arf",-0.52
"jsubf","EME_LBN","air",-0.624
"jsubf","EME_LBN","arf",-0.468
"jsubf","EME_SYR","air",-0.624
"jsubf","EME_SYR","arf",-0.468
"jsubf","EME_TUR","air",-0.576
"jsubf","EME_TUR","arf",-0.432
"jsubf","FJI_FJI","air",-0.36
"jsubf","FJI_FJI","arf",-0.3
"jsubf","GAN_BGD","air",-0.504
"jsubf","GAN_BGD","arf",-0.378
"jsubf","GAN_CHM","air",-0.408
"jsubf","GAN_CHM","arf",-0.306
"jsubf","GAN_IND","air",-0.528
"jsubf","GAN_IND","arf",-0.528
"jsubf","GAN_NPL","air",-0.48
"jsubf","GAN_NPL","arf",-0.36
"jsubf","GBA_USA","air",-0.648
"jsubf","GBA_USA","arf",-0.648
"jsubf","GEO_GEO","air",-0.648
"jsubf","GEO_GEO","arf",-0.486
"jsubf","GLA_USA","air",-0.648
"jsubf","GLA_USA","arf",-0.648
"jsubf","GOD_IND","air",-0.528
"jsubf","GOD_IND","arf",-0.528
"jsubf","GRC_GRC","air",-0.456
"jsubf","GRC_GRC","arf",-0.38
"jsubf","GSA_GSA","air",-0.644
"jsubf","GSA_GSA","arf",-0.414
"jsubf","GTM_GTM","air",-0.552
"jsubf","GTM_GTM","arf",-0.414
"jsubf","HAI_CHM","air",-0.408
"jsubf","HAI_CHM","arf",-0.306
"jsubf","HND_HND","air",-0.552
"jsubf","HND_HND","arf",-0.414
"jsubf","HOA_ETH","air",-0.704
"jsubf","HOA_ETH","arf",-0.396
"jsubf","HOA_KEN","air",-0.8
"jsubf","HOA_KEN","arf",-0.45
"jsubf","HOA_SOM","air",-0.528
"jsubf","HOA_SOM","arf",-0.396
"jsubf","HTI_HTI","air",-0.552
"jsubf","HTI_HTI","arf",-0.46
"jsubf","HUA_CHM","air",-0.408
"jsubf","HUA_CHM","arf",-0.306
"jsubf","HUN_CHM","air",-0.408
"jsubf","HUN_CHM","arf",-0.306
"jsubf","HWI_USA","air",-0.648
"jsubf","HWI_USA","arf",-0.648
"jsubf","IEC_IND","air",-0.528
"jsubf","IEC_IND","arf",-0.528
"jsubf","IND_CHM","air",-0.408
"jsubf","IND_CHM","arf",-0.306
"jsubf","IND_IND","air",-0.528
"jsubf","IND_IND","arf",-0.528
"jsubf","IND_PAK","air",-0.408
"jsubf","IND_PAK","arf",-0.408
"jsubf","INE_IDN","air",-0.48
"jsubf","INE_IDN","arf",-0.36
"jsubf","INW_IDN","air",-0.48
"jsubf","INW_IDN","arf",-0.36
"jsubf","ITA_ITP","air",-0.624
"jsubf","ITA_ITP","arf",-0.52
"jsubf","JAM_JAM","air",-0.36
"jsubf","JAM_JAM","arf",-0.27
"jsubf","JAP_JPN","air",-0.528
"jsubf","JAP_JPN","arf",-0.44
